time_ms,epoch_ms,iso_time,current_mA,voltage_V,power_W,energy_J
4,1779351853903,2026-05-21 10:24:13.903,0.000,12.396,0.000,0.000
56,1779351853955,2026-05-21 10:24:13.955,0.100,12.388,0.001,0.000
116,1779351854015,2026-05-21 10:24:14.015,0.400,12.388,0.005,0.000
169,1779351854068,2026-05-21 10:24:14.068,0.400,12.392,0.005,0.001
221,1779351854120,2026-05-21 10:24:14.120,0.100,12.456,0.001,0.001
281,1779351854180,2026-05-21 10:24:14.180,0.100,12.392,0.001,0.001
339,1779351854238,2026-05-21 10:24:14.238,0.300,12.380,0.004,0.001
391,1779351854290,2026-05-21 10:24:14.290,0.100,12.392,0.001,0.001
443,1779351854342,2026-05-21 10:24:14.342,0.200,12.456,0.002,0.001
507,1779351854406,2026-05-21 10:24:14.406,0.300,12.388,0.004,0.001
560,1779351854459,2026-05-21 10:24:14.459,0.300,12.392,0.004,0.002
612,1779351854511,2026-05-21 10:24:14.511,0.000,12.456,0.000,0.002
664,1779351854563,2026-05-21 10:24:14.563,0.000,12.456,0.000,0.002
723,1779351854622,2026-05-21 10:24:14.622,0.300,12.392,0.004,0.002
776,1779351854675,2026-05-21 10:24:14.675,0.200,12.392,0.002,0.002
828,1779351854727,2026-05-21 10:24:14.727,0.300,12.456,0.004,0.002
880,1779351854779,2026-05-21 10:24:14.779,0.300,12.388,0.004,0.002
940,1779351854839,2026-05-21 10:24:14.839,0.100,12.376,0.001,0.002
991,1779351854890,2026-05-21 10:24:14.890,0.100,12.392,0.001,0.002
1043,1779351854942,2026-05-21 10:24:14.942,0.400,12.456,0.005,0.003
1103,1779351855002,2026-05-21 10:24:15.002,0.400,12.392,0.005,0.003
1155,1779351855054,2026-05-21 10:24:15.054,0.300,12.392,0.004,0.003
1207,1779351855106,2026-05-21 10:24:15.106,0.100,12.456,0.001,0.003
1259,1779351855158,2026-05-21 10:24:15.158,0.300,12.460,0.004,0.003
1317,1779351855216,2026-05-21 10:24:15.216,0.100,12.376,0.001,0.004
1377,1779351855276,2026-05-21 10:24:15.276,0.000,12.368,0.000,0.004
1429,1779351855328,2026-05-21 10:24:15.328,0.000,12.396,0.000,0.004
1487,1779351855386,2026-05-21 10:24:15.386,1296.800,10.412,13.502,0.787
1547,1779351855446,2026-05-21 10:24:15.446,330.700,11.652,3.853,1.018
1599,1779351855498,2026-05-21 10:24:15.498,410.900,11.840,4.865,1.271
1651,1779351855550,2026-05-21 10:24:15.550,295.500,11.856,3.503,1.453
1703,1779351855602,2026-05-21 10:24:15.602,191.500,12.028,2.303,1.573
1763,1779351855662,2026-05-21 10:24:15.662,183.200,12.172,2.230,1.707
1815,1779351855714,2026-05-21 10:24:15.714,109.000,12.196,1.329,1.776
1867,1779351855766,2026-05-21 10:24:15.766,141.800,12.324,1.748,1.867
1919,1779351855818,2026-05-21 10:24:15.818,32.000,12.252,0.392,1.887
1971,1779351855870,2026-05-21 10:24:15.870,78.500,12.240,0.961,1.937
2023,1779351855922,2026-05-21 10:24:15.922,286.800,11.868,3.404,2.114
2082,1779351855981,2026-05-21 10:24:15.981,263.800,11.960,3.155,2.300
2142,1779351856041,2026-05-21 10:24:16.041,212.400,12.072,2.564,2.454
2194,1779351856093,2026-05-21 10:24:16.093,164.500,12.092,1.989,2.557
2246,1779351856145,2026-05-21 10:24:16.145,163.400,12.128,1.982,2.660
2298,1779351856197,2026-05-21 10:24:16.197,89.900,12.256,1.102,2.718
2350,1779351856249,2026-05-21 10:24:16.249,43.700,12.192,0.533,2.745
2409,1779351856308,2026-05-21 10:24:16.308,168.600,12.056,2.033,2.865
2466,1779351856365,2026-05-21 10:24:16.365,363.700,11.872,4.318,3.111
2531,1779351856430,2026-05-21 10:24:16.430,360.000,11.948,4.301,3.391
2583,1779351856482,2026-05-21 10:24:16.482,232.000,12.052,2.796,3.536
2635,1779351856534,2026-05-21 10:24:16.534,127.000,12.276,1.559,3.618
2687,1779351856586,2026-05-21 10:24:16.586,105.200,12.348,1.299,3.685
2747,1779351856646,2026-05-21 10:24:16.646,35.100,12.228,0.429,3.711
2799,1779351856698,2026-05-21 10:24:16.698,125.500,12.228,1.535,3.791
2852,1779351856751,2026-05-21 10:24:16.751,325.700,11.776,3.835,3.994
2912,1779351856811,2026-05-21 10:24:16.811,346.200,11.964,4.142,4.242
2963,1779351856862,2026-05-21 10:24:16.862,208.800,12.072,2.521,4.371
3015,1779351856914,2026-05-21 10:24:16.914,179.300,12.056,2.162,4.483
3067,1779351856966,2026-05-21 10:24:16.966,156.100,12.148,1.896,4.582
3119,1779351857018,2026-05-21 10:24:17.018,94.700,12.320,1.167,4.643
3171,1779351857070,2026-05-21 10:24:17.070,96.900,12.312,1.193,4.705
3223,1779351857122,2026-05-21 10:24:17.122,102.800,12.208,1.255,4.770
3275,1779351857174,2026-05-21 10:24:17.174,328.300,11.800,3.874,4.971
3335,1779351857234,2026-05-21 10:24:17.234,282.200,11.792,3.328,5.171
3392,1779351857291,2026-05-21 10:24:17.291,279.300,12.052,3.366,5.363
3452,1779351857351,2026-05-21 10:24:17.351,159.600,12.180,1.944,5.480
3512,1779351857411,2026-05-21 10:24:17.411,119.600,12.272,1.468,5.568
3564,1779351857463,2026-05-21 10:24:17.463,35.200,12.220,0.430,5.590
3616,1779351857515,2026-05-21 10:24:17.515,99.100,12.272,1.216,5.653
3668,1779351857567,2026-05-21 10:24:17.567,309.000,12.004,3.709,5.846
3720,1779351857619,2026-05-21 10:24:17.619,249.100,12.072,3.007,6.003
3772,1779351857671,2026-05-21 10:24:17.671,351.000,11.900,4.177,6.220
3824,1779351857723,2026-05-21 10:24:17.723,178.500,12.160,2.171,6.333
3876,1779351857775,2026-05-21 10:24:17.775,148.100,12.284,1.819,6.427
3928,1779351857827,2026-05-21 10:24:17.827,97.200,12.368,1.202,6.490
3988,1779351857887,2026-05-21 10:24:17.887,65.300,12.264,0.801,6.538
4047,1779351857946,2026-05-21 10:24:17.946,0.000,0.000,0.000,6.538
4105,1779351858004,2026-05-21 10:24:18.004,394.700,11.860,4.681,6.809
4156,1779351858055,2026-05-21 10:24:18.055,313.900,11.944,3.749,7.000
4208,1779351858107,2026-05-21 10:24:18.107,252.700,12.076,3.052,7.159
4260,1779351858159,2026-05-21 10:24:18.159,177.400,12.192,2.163,7.272
4312,1779351858211,2026-05-21 10:24:18.211,103.400,12.236,1.265,7.337
4364,1779351858263,2026-05-21 10:24:18.263,104.100,12.296,1.280,7.404
4416,1779351858315,2026-05-21 10:24:18.315,93.600,12.320,1.153,7.464
4468,1779351858367,2026-05-21 10:24:18.367,155.100,12.188,1.890,7.562
4525,1779351858424,2026-05-21 10:24:18.424,283.700,11.836,3.358,7.754
4584,1779351858483,2026-05-21 10:24:18.483,228.700,11.864,2.713,7.914
4643,1779351858542,2026-05-21 10:24:18.542,199.600,12.024,2.400,8.055
4703,1779351858602,2026-05-21 10:24:18.602,131.100,12.192,1.598,8.151
4762,1779351858661,2026-05-21 10:24:18.661,50.400,12.200,0.615,8.187
4814,1779351858713,2026-05-21 10:24:18.713,36.000,12.232,0.440,8.210
4866,1779351858765,2026-05-21 10:24:18.765,145.600,12.252,1.784,8.303
4918,1779351858817,2026-05-21 10:24:18.817,191.400,12.044,2.305,8.423
4970,1779351858869,2026-05-21 10:24:18.869,445.000,11.836,5.267,8.697
5023,1779351858922,2026-05-21 10:24:18.922,191.700,12.048,2.310,8.819
5075,1779351858974,2026-05-21 10:24:18.974,146.700,12.256,1.798,8.913
5127,1779351859026,2026-05-21 10:24:19.026,130.400,12.228,1.595,8.996
5179,1779351859078,2026-05-21 10:24:19.078,70.300,12.224,0.859,9.040
5240,1779351859139,2026-05-21 10:24:19.139,61.000,12.324,0.752,9.086
5300,1779351859199,2026-05-21 10:24:19.199,189.700,12.072,2.290,9.224
5358,1779351859257,2026-05-21 10:24:19.257,312.100,11.648,3.635,9.435
5418,1779351859317,2026-05-21 10:24:19.317,239.000,11.860,2.835,9.605
5478,1779351859377,2026-05-21 10:24:19.377,176.100,11.992,2.112,9.731
5530,1779351859429,2026-05-21 10:24:19.429,177.300,12.172,2.158,9.844
5582,1779351859481,2026-05-21 10:24:19.481,114.700,12.232,1.403,9.916
5634,1779351859533,2026-05-21 10:24:19.533,76.800,12.352,0.949,9.966
5686,1779351859585,2026-05-21 10:24:19.585,56.500,12.332,0.697,10.002
5738,1779351859637,2026-05-21 10:24:19.637,237.800,12.068,2.870,10.151
5790,1779351859689,2026-05-21 10:24:19.689,343.500,11.828,4.063,10.363
5843,1779351859742,2026-05-21 10:24:19.742,266.300,11.928,3.176,10.531
5895,1779351859794,2026-05-21 10:24:19.794,191.900,12.036,2.310,10.651
5947,1779351859846,2026-05-21 10:24:19.846,132.000,12.156,1.605,10.734
6000,1779351859899,2026-05-21 10:24:19.899,75.000,12.228,0.917,10.783
6060,1779351859959,2026-05-21 10:24:19.959,60.300,12.260,0.739,10.827
6119,1779351860018,2026-05-21 10:24:20.018,88.900,12.180,1.083,10.891
6179,1779351860078,2026-05-21 10:24:20.078,320.100,11.776,3.769,11.117
6231,1779351860130,2026-05-21 10:24:20.130,356.700,11.908,4.248,11.338
6283,1779351860182,2026-05-21 10:24:20.182,229.000,12.108,2.773,11.482
6335,1779351860234,2026-05-21 10:24:20.234,157.900,12.204,1.927,11.583
6387,1779351860286,2026-05-21 10:24:20.286,115.200,12.300,1.417,11.656
6445,1779351860344,2026-05-21 10:24:20.344,101.500,12.292,1.248,11.729
6504,1779351860403,2026-05-21 10:24:20.403,54.300,12.216,0.663,11.768
6569,1779351860468,2026-05-21 10:24:20.468,175.000,12.004,2.101,11.904
6621,1779351860520,2026-05-21 10:24:20.520,354.700,11.856,4.205,12.123
6673,1779351860572,2026-05-21 10:24:20.572,246.900,11.932,2.946,12.276
6725,1779351860624,2026-05-21 10:24:20.624,192.700,12.032,2.319,12.397
6777,1779351860676,2026-05-21 10:24:20.676,149.200,12.196,1.820,12.491
6829,1779351860728,2026-05-21 10:24:20.728,106.200,12.232,1.299,12.559
6881,1779351860780,2026-05-21 10:24:20.780,89.800,12.392,1.113,12.617
6933,1779351860832,2026-05-21 10:24:20.832,47.100,12.288,0.579,12.647
6985,1779351860884,2026-05-21 10:24:20.884,231.800,12.060,2.796,12.792
7045,1779351860944,2026-05-21 10:24:20.944,251.900,11.792,2.970,12.971
7097,1779351860996,2026-05-21 10:24:20.996,198.600,12.052,2.394,13.095
7149,1779351861048,2026-05-21 10:24:21.048,134.100,12.116,1.625,13.180
7201,1779351861100,2026-05-21 10:24:21.100,134.500,12.240,1.646,13.265
7263,1779351861162,2026-05-21 10:24:21.162,47.700,12.224,0.583,13.301
7321,1779351861220,2026-05-21 10:24:21.220,61.900,12.324,0.763,13.346
7380,1779351861279,2026-05-21 10:24:21.279,195.600,11.900,2.328,13.483
7441,1779351861340,2026-05-21 10:24:21.340,265.800,11.852,3.150,13.675
7502,1779351861401,2026-05-21 10:24:21.401,270.400,11.888,3.215,13.871
7554,1779351861453,2026-05-21 10:24:21.453,261.000,12.012,3.135,14.034
7606,1779351861505,2026-05-21 10:24:21.505,174.900,12.180,2.130,14.145
7658,1779351861557,2026-05-21 10:24:21.557,93.400,12.256,1.145,14.204
7710,1779351861609,2026-05-21 10:24:21.609,100.300,12.372,1.241,14.269
