time_ms,epoch_ms,iso_time,current_mA,voltage_V,power_W,energy_J
3,1779266664839,2026-05-20 10:44:24.839,0.400,12.488,0.005,0.000
62,1779266664898,2026-05-20 10:44:24.898,0.300,12.484,0.004,0.000
114,1779266664950,2026-05-20 10:44:24.950,0.100,12.476,0.001,0.000
175,1779266665011,2026-05-20 10:44:25.011,0.100,12.480,0.001,0.000
234,1779266665070,2026-05-20 10:44:25.070,0.000,12.488,0.000,0.000
286,1779266665122,2026-05-20 10:44:25.122,0.200,12.484,0.002,0.001
346,1779266665182,2026-05-20 10:44:25.182,-0.200,12.488,-0.002,0.000
398,1779266665234,2026-05-20 10:44:25.234,-0.100,12.480,-0.001,0.000
450,1779266665286,2026-05-20 10:44:25.286,0.100,12.532,0.001,0.000
502,1779266665338,2026-05-20 10:44:25.338,0.100,12.532,0.001,0.000
554,1779266665390,2026-05-20 10:44:25.390,-0.200,12.488,-0.002,0.000
611,1779266665447,2026-05-20 10:44:25.447,0.100,12.480,0.001,0.000
670,1779266665506,2026-05-20 10:44:25.506,0.200,12.484,0.002,0.001
730,1779266665566,2026-05-20 10:44:25.566,0.200,12.488,0.002,0.001
782,1779266665618,2026-05-20 10:44:25.618,-0.100,12.484,-0.001,0.001
834,1779266665670,2026-05-20 10:44:25.670,0.300,12.488,0.004,0.001
886,1779266665722,2026-05-20 10:44:25.722,0.100,12.488,0.001,0.001
938,1779266665774,2026-05-20 10:44:25.774,-0.100,12.492,-0.001,0.001
989,1779266665825,2026-05-20 10:44:25.825,0.100,12.484,0.001,0.001
1048,1779266665884,2026-05-20 10:44:25.884,0.300,12.460,0.004,0.001
1100,1779266665936,2026-05-20 10:44:25.936,0.000,12.488,0.000,0.001
1159,1779266665995,2026-05-20 10:44:25.995,0.100,12.456,0.001,0.001
1211,1779266666047,2026-05-20 10:44:26.047,0.200,12.484,0.002,0.001
1263,1779266666099,2026-05-20 10:44:26.099,0.100,12.468,0.001,0.001
1315,1779266666151,2026-05-20 10:44:26.151,0.300,12.528,0.004,0.002
1367,1779266666203,2026-05-20 10:44:26.203,0.100,12.532,0.001,0.002
1419,1779266666255,2026-05-20 10:44:26.255,0.300,12.532,0.004,0.002
1471,1779266666307,2026-05-20 10:44:26.307,-0.100,12.488,-0.001,0.002
1523,1779266666359,2026-05-20 10:44:26.359,0.300,12.488,0.004,0.002
1587,1779266666423,2026-05-20 10:44:26.423,0.000,12.484,0.000,0.002
1644,1779266666480,2026-05-20 10:44:26.480,0.400,12.484,0.005,0.002
1705,1779266666541,2026-05-20 10:44:26.541,0.300,12.484,0.004,0.002
1764,1779266666600,2026-05-20 10:44:26.600,0.100,12.488,0.001,0.003
1817,1779266666653,2026-05-20 10:44:26.653,0.000,12.488,0.000,0.003
1869,1779266666705,2026-05-20 10:44:26.705,0.000,12.532,0.000,0.003
1921,1779266666757,2026-05-20 10:44:26.757,0.200,12.532,0.003,0.003
1973,1779266666809,2026-05-20 10:44:26.809,0.100,12.532,0.001,0.003
2025,1779266666861,2026-05-20 10:44:26.861,0.100,12.536,0.001,0.003
2084,1779266666920,2026-05-20 10:44:26.920,0.100,12.484,0.001,0.003
2143,1779266666979,2026-05-20 10:44:26.979,0.100,12.472,0.001,0.003
2195,1779266667031,2026-05-20 10:44:27.031,0.100,12.488,0.001,0.003
2247,1779266667083,2026-05-20 10:44:27.083,0.200,12.528,0.003,0.003
2299,1779266667135,2026-05-20 10:44:27.135,-0.100,12.528,-0.001,0.003
2351,1779266667187,2026-05-20 10:44:27.187,-0.100,12.536,-0.001,0.003
2403,1779266667239,2026-05-20 10:44:27.239,0.200,12.532,0.003,0.003
2455,1779266667291,2026-05-20 10:44:27.291,0.400,12.536,0.005,0.003
2514,1779266667350,2026-05-20 10:44:27.350,0.300,12.484,0.004,0.004
2572,1779266667408,2026-05-20 10:44:27.408,0.000,12.484,0.000,0.004
2631,1779266667467,2026-05-20 10:44:27.467,0.000,12.484,0.000,0.004
2690,1779266667526,2026-05-20 10:44:27.526,1352.600,10.380,14.040,0.832
2749,1779266667585,2026-05-20 10:44:27.585,468.300,11.872,5.560,1.160
2801,1779266667637,2026-05-20 10:44:27.637,309.500,12.056,3.731,1.354
2853,1779266667689,2026-05-20 10:44:27.689,242.000,12.228,2.959,1.508
2905,1779266667741,2026-05-20 10:44:27.741,177.000,12.316,2.180,1.621
2957,1779266667793,2026-05-20 10:44:27.793,107.600,12.452,1.340,1.691
3009,1779266667845,2026-05-20 10:44:27.845,92.500,12.444,1.151,1.751
3061,1779266667897,2026-05-20 10:44:27.897,135.400,12.296,1.665,1.837
3113,1779266667949,2026-05-20 10:44:27.949,262.300,12.096,3.173,2.002
3165,1779266668001,2026-05-20 10:44:28.001,328.500,12.064,3.963,2.208
3217,1779266668053,2026-05-20 10:44:28.053,362.800,12.036,4.367,2.435
3269,1779266668105,2026-05-20 10:44:28.105,239.800,12.132,2.909,2.587
3328,1779266668164,2026-05-20 10:44:28.164,197.200,12.252,2.416,2.729
3387,1779266668223,2026-05-20 10:44:28.223,136.800,12.340,1.688,2.829
3439,1779266668275,2026-05-20 10:44:28.275,107.000,12.344,1.321,2.898
3499,1779266668335,2026-05-20 10:44:28.335,86.100,12.248,1.055,2.961
3557,1779266668393,2026-05-20 10:44:28.393,235.600,12.148,2.862,3.127
3622,1779266668458,2026-05-20 10:44:28.458,262.600,11.956,3.140,3.331
3674,1779266668510,2026-05-20 10:44:28.510,300.900,12.052,3.626,3.520
3734,1779266668570,2026-05-20 10:44:28.570,209.200,12.200,2.552,3.673
3785,1779266668621,2026-05-20 10:44:28.621,119.800,12.284,1.472,3.748
3837,1779266668673,2026-05-20 10:44:28.673,98.200,12.468,1.224,3.811
3889,1779266668725,2026-05-20 10:44:28.725,77.400,12.484,0.966,3.862
3948,1779266668784,2026-05-20 10:44:28.784,248.500,12.128,3.014,4.039
4001,1779266668837,2026-05-20 10:44:28.837,397.100,11.960,4.749,4.291
4053,1779266668889,2026-05-20 10:44:28.889,429.000,11.856,5.086,4.556
4107,1779266668943,2026-05-20 10:44:28.943,324.800,12.068,3.920,4.767
4166,1779266669002,2026-05-20 10:44:29.002,170.700,12.164,2.076,4.890
4219,1779266669055,2026-05-20 10:44:29.055,92.500,12.296,1.137,4.950
4271,1779266669107,2026-05-20 10:44:29.107,67.800,12.432,0.843,4.994
4330,1779266669166,2026-05-20 10:44:29.166,75.900,12.320,0.935,5.049
4382,1779266669218,2026-05-20 10:44:29.218,189.000,12.120,2.291,5.168
4434,1779266669270,2026-05-20 10:44:29.270,337.800,12.048,4.070,5.380
4486,1779266669322,2026-05-20 10:44:29.322,294.700,12.120,3.572,5.566
4544,1779266669380,2026-05-20 10:44:29.380,202.500,12.192,2.469,5.709
4604,1779266669440,2026-05-20 10:44:29.440,72.800,12.288,0.895,5.762
4655,1779266669491,2026-05-20 10:44:29.491,98.200,12.344,1.212,5.824
4707,1779266669543,2026-05-20 10:44:29.543,100.000,12.428,1.243,5.889
4766,1779266669602,2026-05-20 10:44:29.602,172.900,12.276,2.123,6.014
4818,1779266669654,2026-05-20 10:44:29.654,259.600,12.152,3.155,6.178
4870,1779266669706,2026-05-20 10:44:29.706,312.100,12.100,3.776,6.375
4922,1779266669758,2026-05-20 10:44:29.758,270.700,12.168,3.294,6.546
4974,1779266669810,2026-05-20 10:44:29.810,211.800,12.280,2.601,6.681
5026,1779266669862,2026-05-20 10:44:29.862,126.100,12.348,1.557,6.762
5078,1779266669914,2026-05-20 10:44:29.914,79.800,12.480,0.996,6.814
5130,1779266669966,2026-05-20 10:44:29.966,63.200,12.472,0.788,6.855
5182,1779266670018,2026-05-20 10:44:30.018,149.800,12.300,1.843,6.951
5241,1779266670077,2026-05-20 10:44:30.077,306.300,12.004,3.677,7.168
5301,1779266670137,2026-05-20 10:44:30.137,364.900,12.000,4.379,7.430
5360,1779266670196,2026-05-20 10:44:30.196,214.100,12.164,2.604,7.584
5412,1779266670248,2026-05-20 10:44:30.248,145.500,12.280,1.787,7.677
5464,1779266670300,2026-05-20 10:44:30.300,60.100,12.412,0.746,7.716
5516,1779266670352,2026-05-20 10:44:30.352,82.000,12.488,1.024,7.769
5574,1779266670410,2026-05-20 10:44:30.410,119.600,12.300,1.471,7.854
5637,1779266670473,2026-05-20 10:44:30.473,262.600,12.040,3.162,8.053
5697,1779266670533,2026-05-20 10:44:30.533,244.300,12.152,2.969,8.231
5749,1779266670585,2026-05-20 10:44:30.585,211.300,12.248,2.588,8.366
5801,1779266670637,2026-05-20 10:44:30.637,154.700,12.324,1.907,8.465
5853,1779266670689,2026-05-20 10:44:30.689,107.900,12.424,1.341,8.535
5905,1779266670741,2026-05-20 10:44:30.741,19.300,12.404,0.239,8.547
5965,1779266670801,2026-05-20 10:44:30.801,123.300,12.372,1.525,8.639
6017,1779266670853,2026-05-20 10:44:30.853,283.300,12.104,3.429,8.817
6069,1779266670905,2026-05-20 10:44:30.905,296.500,12.036,3.569,9.003
6121,1779266670957,2026-05-20 10:44:30.957,260.800,12.152,3.169,9.168
6180,1779266671016,2026-05-20 10:44:31.016,182.100,12.248,2.230,9.299
