time_ms,epoch_ms,iso_time,current_mA,voltage_V,power_W,energy_J
4,1779291291365,2026-05-20 17:34:51.365,0.100,12.476,0.001,0.000
56,1779291291417,2026-05-20 17:34:51.417,0.100,12.488,0.001,0.000
108,1779291291469,2026-05-20 17:34:51.469,0.200,12.516,0.003,0.000
167,1779291291528,2026-05-20 17:34:51.528,0.100,12.488,0.001,0.000
226,1779291291587,2026-05-20 17:34:51.587,0.300,12.484,0.004,0.000
278,1779291291639,2026-05-20 17:34:51.639,0.100,12.488,0.001,0.001
330,1779291291691,2026-05-20 17:34:51.691,0.400,12.516,0.005,0.001
382,1779291291743,2026-05-20 17:34:51.743,0.300,12.516,0.004,0.001
434,1779291291795,2026-05-20 17:34:51.795,0.200,12.516,0.003,0.001
486,1779291291847,2026-05-20 17:34:51.847,0.300,12.516,0.004,0.001
538,1779291291899,2026-05-20 17:34:51.899,0.100,12.516,0.001,0.001
590,1779291291951,2026-05-20 17:34:51.951,0.000,12.516,0.000,0.001
642,1779291292003,2026-05-20 17:34:52.003,-0.200,12.516,-0.003,0.001
694,1779291292055,2026-05-20 17:34:52.055,0.000,12.516,0.000,0.001
746,1779291292107,2026-05-20 17:34:52.107,0.100,12.488,0.001,0.001
798,1779291292159,2026-05-20 17:34:52.159,0.400,12.488,0.005,0.002
850,1779291292211,2026-05-20 17:34:52.211,-0.100,12.516,-0.001,0.002
902,1779291292263,2026-05-20 17:34:52.263,0.000,12.516,0.000,0.002
954,1779291292315,2026-05-20 17:34:52.315,0.100,12.488,0.001,0.002
1014,1779291292375,2026-05-20 17:34:52.375,0.000,12.484,0.000,0.002
1066,1779291292427,2026-05-20 17:34:52.427,0.100,12.488,0.001,0.002
1118,1779291292479,2026-05-20 17:34:52.479,0.100,12.516,0.001,0.002
1170,1779291292531,2026-05-20 17:34:52.531,0.000,12.484,0.000,0.002
1230,1779291292591,2026-05-20 17:34:52.591,0.000,12.488,0.000,0.002
1293,1779291292654,2026-05-20 17:34:52.654,0.000,12.488,0.000,0.002
1353,1779291292714,2026-05-20 17:34:52.714,0.000,12.488,0.000,0.002
1412,1779291292773,2026-05-20 17:34:52.773,0.000,12.488,0.000,0.002
1472,1779291292833,2026-05-20 17:34:52.833,0.200,12.480,0.002,0.002
1531,1779291292892,2026-05-20 17:34:52.892,0.300,12.488,0.004,0.002
1583,1779291292944,2026-05-20 17:34:52.944,0.000,12.488,0.000,0.002
1635,1779291292996,2026-05-20 17:34:52.996,-0.100,12.488,-0.001,0.002
1687,1779291293048,2026-05-20 17:34:53.048,0.100,12.516,0.001,0.002
1739,1779291293100,2026-05-20 17:34:53.100,0.300,12.516,0.004,0.002
1791,1779291293152,2026-05-20 17:34:53.152,0.100,12.512,0.001,0.002
1843,1779291293204,2026-05-20 17:34:53.204,0.100,12.520,0.001,0.002
1895,1779291293256,2026-05-20 17:34:53.256,0.100,12.516,0.001,0.002
1947,1779291293308,2026-05-20 17:34:53.308,0.100,12.520,0.001,0.003
1999,1779291293360,2026-05-20 17:34:53.360,0.500,12.516,0.006,0.003
2051,1779291293412,2026-05-20 17:34:53.412,0.200,12.516,0.003,0.003
2103,1779291293464,2026-05-20 17:34:53.464,0.100,12.516,0.001,0.003
2155,1779291293516,2026-05-20 17:34:53.516,0.300,12.516,0.004,0.003
2213,1779291293574,2026-05-20 17:34:53.574,1459.700,10.308,15.047,0.876
2273,1779291293634,2026-05-20 17:34:53.634,384.300,11.916,4.579,1.151
2325,1779291293686,2026-05-20 17:34:53.686,256.800,12.092,3.105,1.312
2377,1779291293738,2026-05-20 17:34:53.738,164.100,12.332,2.024,1.417
2434,1779291293795,2026-05-20 17:34:53.795,74.100,12.324,0.913,1.469
2486,1779291293847,2026-05-20 17:34:53.847,86.800,12.356,1.073,1.525
2538,1779291293899,2026-05-20 17:34:53.899,68.600,12.344,0.847,1.569
2590,1779291293951,2026-05-20 17:34:53.951,174.900,12.212,2.136,1.680
2642,1779291294003,2026-05-20 17:34:54.003,202.800,12.124,2.459,1.808
2694,1779291294055,2026-05-20 17:34:54.055,181.600,12.296,2.233,1.924
2746,1779291294107,2026-05-20 17:34:54.107,161.200,12.328,1.987,2.028
2798,1779291294159,2026-05-20 17:34:54.159,110.700,12.416,1.374,2.099
2850,1779291294211,2026-05-20 17:34:54.211,83.500,12.416,1.037,2.153
2902,1779291294263,2026-05-20 17:34:54.263,71.900,12.428,0.894,2.200
2954,1779291294315,2026-05-20 17:34:54.315,166.100,12.296,2.042,2.306
3006,1779291294367,2026-05-20 17:34:54.367,239.300,12.096,2.895,2.456
3058,1779291294419,2026-05-20 17:34:54.419,206.800,12.140,2.511,2.587
3110,1779291294471,2026-05-20 17:34:54.471,160.400,12.336,1.979,2.690
