time_ms,epoch_ms,iso_time,current_mA,voltage_V,power_W,energy_J
5,1779292517302,2026-05-20 17:55:17.302,0.000,12.448,0.000,0.000
57,1779292517354,2026-05-20 17:55:17.354,-0.200,12.448,-0.002,-0.000
109,1779292517406,2026-05-20 17:55:17.406,0.300,12.488,0.004,0.000
161,1779292517458,2026-05-20 17:55:17.458,-0.100,12.492,-0.001,0.000
220,1779292517517,2026-05-20 17:55:17.517,-0.300,12.436,-0.004,-0.000
273,1779292517570,2026-05-20 17:55:17.570,0.100,12.448,0.001,-0.000
325,1779292517622,2026-05-20 17:55:17.622,0.000,12.496,0.000,-0.000
377,1779292517674,2026-05-20 17:55:17.674,0.200,12.492,0.002,-0.000
435,1779292517732,2026-05-20 17:55:17.732,0.400,12.452,0.005,0.000
495,1779292517792,2026-05-20 17:55:17.792,-0.200,12.448,-0.002,0.000
554,1779292517851,2026-05-20 17:55:17.851,0.100,12.452,0.001,0.000
607,1779292517904,2026-05-20 17:55:17.904,0.000,12.448,0.000,0.000
659,1779292517956,2026-05-20 17:55:17.956,0.100,12.492,0.001,0.000
711,1779292518008,2026-05-20 17:55:18.008,0.100,12.496,0.001,0.000
768,1779292518065,2026-05-20 17:55:18.065,0.000,12.496,0.000,0.000
827,1779292518124,2026-05-20 17:55:18.124,0.100,12.440,0.001,0.000
879,1779292518176,2026-05-20 17:55:18.176,0.200,12.452,0.002,0.001
931,1779292518228,2026-05-20 17:55:18.228,0.100,12.492,0.001,0.001
983,1779292518280,2026-05-20 17:55:18.280,0.300,12.492,0.004,0.001
1043,1779292518340,2026-05-20 17:55:18.340,0.100,12.448,0.001,0.001
1095,1779292518392,2026-05-20 17:55:18.392,0.300,12.452,0.004,0.001
1147,1779292518444,2026-05-20 17:55:18.444,0.000,12.448,0.000,0.001
1207,1779292518504,2026-05-20 17:55:18.504,0.400,12.452,0.005,0.001
1259,1779292518556,2026-05-20 17:55:18.556,-0.100,12.452,-0.001,0.001
1311,1779292518608,2026-05-20 17:55:18.608,0.100,12.492,0.001,0.001
1363,1779292518660,2026-05-20 17:55:18.660,0.000,12.496,0.000,0.001
1415,1779292518712,2026-05-20 17:55:18.712,0.100,12.448,0.001,0.001
1474,1779292518771,2026-05-20 17:55:18.771,0.300,12.452,0.004,0.002
1533,1779292518830,2026-05-20 17:55:18.830,0.100,12.452,0.001,0.002
1593,1779292518890,2026-05-20 17:55:18.890,0.000,12.452,0.000,0.002
1644,1779292518941,2026-05-20 17:55:18.941,0.300,12.448,0.004,0.002
1696,1779292518993,2026-05-20 17:55:18.993,0.000,12.496,0.000,0.002
1748,1779292519045,2026-05-20 17:55:19.045,0.000,12.492,0.000,0.002
1800,1779292519097,2026-05-20 17:55:19.097,-0.100,12.496,-0.001,0.002
1857,1779292519154,2026-05-20 17:55:19.154,1292.800,10.492,13.564,0.775
1916,1779292519213,2026-05-20 17:55:19.213,360.300,11.844,4.267,1.027
1975,1779292519272,2026-05-20 17:55:19.272,283.300,12.028,3.408,1.228
2028,1779292519325,2026-05-20 17:55:19.325,255.700,12.064,3.085,1.391
2080,1779292519377,2026-05-20 17:55:19.377,208.700,12.224,2.551,1.524
2132,1779292519429,2026-05-20 17:55:19.429,171.800,12.260,2.106,1.633
2184,1779292519481,2026-05-20 17:55:19.481,65.500,12.352,0.809,1.676
2236,1779292519533,2026-05-20 17:55:19.533,88.400,12.372,1.094,1.732
2297,1779292519594,2026-05-20 17:55:19.594,81.000,12.292,0.996,1.793
2355,1779292519652,2026-05-20 17:55:19.652,246.000,12.152,2.989,1.967
2415,1779292519712,2026-05-20 17:55:19.712,299.700,11.772,3.528,2.178
2467,1779292519764,2026-05-20 17:55:19.764,223.000,12.136,2.706,2.319
2519,1779292519816,2026-05-20 17:55:19.816,134.500,12.308,1.655,2.405
2571,1779292519868,2026-05-20 17:55:19.868,61.800,12.380,0.765,2.445
2623,1779292519920,2026-05-20 17:55:19.920,99.200,12.384,1.228,2.509
2675,1779292519972,2026-05-20 17:55:19.972,10.000,12.332,0.123,2.515
2727,1779292520024,2026-05-20 17:55:20.024,136.600,12.332,1.685,2.603
2784,1779292520081,2026-05-20 17:55:20.081,317.700,12.056,3.830,2.821
2836,1779292520133,2026-05-20 17:55:20.133,300.400,12.140,3.647,3.011
2896,1779292520193,2026-05-20 17:55:20.193,201.900,12.196,2.462,3.158
2948,1779292520245,2026-05-20 17:55:20.245,165.500,12.232,2.024,3.264
3000,1779292520297,2026-05-20 17:55:20.297,126.800,12.372,1.569,3.345
3052,1779292520349,2026-05-20 17:55:20.349,45.800,12.328,0.565,3.375
3114,1779292520411,2026-05-20 17:55:20.411,8.400,12.364,0.104,3.381
3173,1779292520470,2026-05-20 17:55:20.470,273.200,12.088,3.302,3.576
3225,1779292520522,2026-05-20 17:55:20.522,301.500,11.884,3.583,3.762
3285,1779292520582,2026-05-20 17:55:20.582,187.100,12.220,2.286,3.899
3337,1779292520634,2026-05-20 17:55:20.634,162.800,12.268,1.997,4.003
3394,1779292520691,2026-05-20 17:55:20.691,109.600,12.300,1.348,4.080
3446,1779292520743,2026-05-20 17:55:20.743,72.500,12.364,0.896,4.127
3498,1779292520795,2026-05-20 17:55:20.795,80.100,12.420,0.995,4.178
3550,1779292520847,2026-05-20 17:55:20.847,119.300,12.188,1.454,4.254
3602,1779292520899,2026-05-20 17:55:20.899,394.900,12.024,4.748,4.501
3654,1779292520951,2026-05-20 17:55:20.951,308.500,12.140,3.745,4.696
3706,1779292521003,2026-05-20 17:55:21.003,147.400,12.268,1.808,4.790
3758,1779292521055,2026-05-20 17:55:21.055,145.100,12.296,1.784,4.883
3810,1779292521107,2026-05-20 17:55:21.107,67.000,12.376,0.829,4.926
3862,1779292521159,2026-05-20 17:55:21.159,52.000,12.336,0.641,4.959
3922,1779292521219,2026-05-20 17:55:21.219,116.100,12.336,1.432,5.045
3974,1779292521271,2026-05-20 17:55:21.271,317.300,11.800,3.744,5.240
4026,1779292521323,2026-05-20 17:55:21.323,335.400,12.068,4.048,5.450
4078,1779292521375,2026-05-20 17:55:21.375,215.300,12.216,2.630,5.587
4136,1779292521433,2026-05-20 17:55:21.433,93.100,12.272,1.143,5.653
4196,1779292521493,2026-05-20 17:55:21.493,129.300,12.284,1.588,5.748
4256,1779292521553,2026-05-20 17:55:21.553,26.900,12.368,0.333,5.768
4308,1779292521605,2026-05-20 17:55:21.605,75.800,12.336,0.935,5.817
4367,1779292521664,2026-05-20 17:55:21.664,192.700,12.136,2.339,5.955
4425,1779292521722,2026-05-20 17:55:21.722,425.900,11.928,5.080,6.250
4485,1779292521782,2026-05-20 17:55:21.782,179.300,12.092,2.168,6.380
4537,1779292521834,2026-05-20 17:55:21.834,117.400,12.176,1.429,6.454
4597,1779292521894,2026-05-20 17:55:21.894,123.100,12.316,1.516,6.545
4649,1779292521946,2026-05-20 17:55:21.946,93.400,12.360,1.154,6.605
4701,1779292521998,2026-05-20 17:55:21.998,62.500,12.380,0.774,6.645
4753,1779292522050,2026-05-20 17:55:22.050,207.500,12.244,2.541,6.777
4810,1779292522107,2026-05-20 17:55:22.107,323.900,11.896,3.853,6.997
4862,1779292522159,2026-05-20 17:55:22.159,210.900,12.120,2.556,7.130
4914,1779292522211,2026-05-20 17:55:22.211,217.600,12.192,2.653,7.268
4966,1779292522263,2026-05-20 17:55:22.263,144.000,12.332,1.776,7.360
5018,1779292522315,2026-05-20 17:55:22.315,114.700,12.348,1.416,7.434
5070,1779292522367,2026-05-20 17:55:22.367,14.500,12.464,0.181,7.443
5130,1779292522427,2026-05-20 17:55:22.427,100.000,12.296,1.230,7.517
5189,1779292522486,2026-05-20 17:55:22.486,367.900,11.924,4.387,7.776
5249,1779292522546,2026-05-20 17:55:22.546,275.800,12.084,3.333,7.976
5301,1779292522598,2026-05-20 17:55:22.598,219.000,12.184,2.668,8.115
5353,1779292522650,2026-05-20 17:55:22.650,167.400,12.268,2.054,8.221
5407,1779292522704,2026-05-20 17:55:22.704,56.100,12.316,0.691,8.259
5467,1779292522764,2026-05-20 17:55:22.764,25.400,12.416,0.315,8.278
5525,1779292522822,2026-05-20 17:55:22.822,46.300,12.392,0.574,8.311
5584,1779292522881,2026-05-20 17:55:22.881,279.100,11.948,3.335,8.508
5636,1779292522933,2026-05-20 17:55:22.933,262.800,12.060,3.169,8.672
5688,1779292522985,2026-05-20 17:55:22.985,197.500,12.228,2.415,8.798
5740,1779292523037,2026-05-20 17:55:23.037,128.100,12.220,1.565,8.879
5792,1779292523089,2026-05-20 17:55:23.089,96.400,12.312,1.187,8.941
5844,1779292523141,2026-05-20 17:55:23.141,117.400,12.372,1.452,9.017
5896,1779292523193,2026-05-20 17:55:23.193,9.200,12.404,0.114,9.023
5948,1779292523245,2026-05-20 17:55:23.245,60.800,12.396,0.754,9.062
6000,1779292523297,2026-05-20 17:55:23.297,288.100,12.100,3.486,9.243
6052,1779292523349,2026-05-20 17:55:23.349,391.400,12.092,4.733,9.489
6104,1779292523401,2026-05-20 17:55:23.401,179.100,12.168,2.179,9.603
6156,1779292523453,2026-05-20 17:55:23.453,113.000,12.252,1.384,9.675
6208,1779292523505,2026-05-20 17:55:23.505,50.200,12.392,0.622,9.707
6260,1779292523557,2026-05-20 17:55:23.557,38.500,12.496,0.481,9.732
6312,1779292523609,2026-05-20 17:55:23.609,20.400,12.388,0.253,9.745
6373,1779292523670,2026-05-20 17:55:23.670,235.100,12.136,2.853,9.919
6431,1779292523728,2026-05-20 17:55:23.728,240.600,12.076,2.905,10.088
6490,1779292523787,2026-05-20 17:55:23.787,180.800,12.132,2.193,10.217
6550,1779292523847,2026-05-20 17:55:23.847,156.700,12.232,1.917,10.332
6610,1779292523907,2026-05-20 17:55:23.907,55.700,12.372,0.689,10.373
6669,1779292523966,2026-05-20 17:55:23.966,-7.700,12.352,-0.095,10.368
6722,1779292524019,2026-05-20 17:55:24.019,68.900,12.404,0.855,10.413
