time_ms,epoch_ms,iso_time,current_mA,voltage_V,power_W,energy_J
3,1779266084490,2026-05-20 10:34:44.490,0.100,12.508,0.001,0.000
55,1779266084542,2026-05-20 10:34:44.542,0.300,12.512,0.004,0.000
114,1779266084601,2026-05-20 10:34:44.601,0.000,12.508,0.000,0.000
166,1779266084653,2026-05-20 10:34:44.653,-0.100,12.512,-0.001,0.000
225,1779266084712,2026-05-20 10:34:44.712,0.100,12.508,0.001,0.000
277,1779266084764,2026-05-20 10:34:44.764,0.000,12.512,0.000,0.000
335,1779266084822,2026-05-20 10:34:44.822,-0.100,12.512,-0.001,0.000
387,1779266084874,2026-05-20 10:34:44.874,0.100,12.508,0.001,0.000
447,1779266084934,2026-05-20 10:34:44.934,0.200,12.512,0.003,0.000
499,1779266084986,2026-05-20 10:34:44.986,0.100,12.508,0.001,0.000
550,1779266085037,2026-05-20 10:34:45.037,0.300,12.512,0.004,0.001
601,1779266085088,2026-05-20 10:34:45.088,-0.100,12.552,-0.001,0.001
652,1779266085139,2026-05-20 10:34:45.139,0.100,12.556,0.001,0.001
703,1779266085190,2026-05-20 10:34:45.190,0.100,12.556,0.001,0.001
754,1779266085241,2026-05-20 10:34:45.241,0.300,12.500,0.004,0.001
813,1779266085300,2026-05-20 10:34:45.300,0.100,12.508,0.001,0.001
871,1779266085358,2026-05-20 10:34:45.358,0.100,12.508,0.001,0.001
923,1779266085410,2026-05-20 10:34:45.410,0.100,12.512,0.001,0.001
975,1779266085462,2026-05-20 10:34:45.462,0.100,12.512,0.001,0.001
1034,1779266085521,2026-05-20 10:34:45.521,0.300,12.512,0.004,0.001
1093,1779266085580,2026-05-20 10:34:45.580,0.400,12.508,0.005,0.002
1152,1779266085639,2026-05-20 10:34:45.639,0.000,12.512,0.000,0.002
1204,1779266085691,2026-05-20 10:34:45.691,-0.100,12.516,-0.001,0.002
1256,1779266085743,2026-05-20 10:34:45.743,-0.300,12.556,-0.004,0.001
1308,1779266085795,2026-05-20 10:34:45.795,0.000,12.556,0.000,0.001
1360,1779266085847,2026-05-20 10:34:45.847,-0.100,12.556,-0.001,0.001
1413,1779266085900,2026-05-20 10:34:45.900,0.200,12.512,0.003,0.001
1472,1779266085959,2026-05-20 10:34:45.959,0.100,12.504,0.001,0.002
1531,1779266086018,2026-05-20 10:34:46.018,0.100,12.508,0.001,0.002
1583,1779266086070,2026-05-20 10:34:46.070,0.300,12.512,0.004,0.002
1635,1779266086122,2026-05-20 10:34:46.122,0.100,12.560,0.001,0.002
1687,1779266086174,2026-05-20 10:34:46.174,0.100,12.552,0.001,0.002
1739,1779266086226,2026-05-20 10:34:46.226,0.000,12.556,0.000,0.002
1791,1779266086278,2026-05-20 10:34:46.278,0.100,12.508,0.001,0.002
1843,1779266086330,2026-05-20 10:34:46.330,0.100,12.508,0.001,0.002
1895,1779266086382,2026-05-20 10:34:46.382,0.300,12.512,0.004,0.002
1952,1779266086439,2026-05-20 10:34:46.439,0.200,12.556,0.003,0.002
2004,1779266086491,2026-05-20 10:34:46.491,0.200,12.512,0.003,0.003
2061,1779266086548,2026-05-20 10:34:46.548,0.300,12.508,0.004,0.003
2121,1779266086608,2026-05-20 10:34:46.608,0.000,12.496,0.000,0.003
2173,1779266086660,2026-05-20 10:34:46.660,0.100,12.512,0.001,0.003
2225,1779266086712,2026-05-20 10:34:46.712,0.100,12.552,0.001,0.003
