time_ms,epoch_ms,iso_time,current_mA,voltage_V,power_W,energy_J
4,1779351332151,2026-05-21 10:15:32.151,-0.100,12.428,-0.001,-0.000
63,1779351332210,2026-05-21 10:15:32.210,0.000,12.428,0.000,-0.000
124,1779351332271,2026-05-21 10:15:32.271,0.300,12.428,0.004,0.000
176,1779351332323,2026-05-21 10:15:32.323,0.100,12.432,0.001,0.000
235,1779351332382,2026-05-21 10:15:32.382,0.400,12.432,0.005,0.001
288,1779351332435,2026-05-21 10:15:32.435,0.400,12.436,0.005,0.001
340,1779351332487,2026-05-21 10:15:32.487,0.200,12.480,0.002,0.001
392,1779351332539,2026-05-21 10:15:32.539,0.300,12.480,0.004,0.001
444,1779351332591,2026-05-21 10:15:32.591,0.000,12.484,0.000,0.001
496,1779351332643,2026-05-21 10:15:32.643,0.000,12.480,0.000,0.001
548,1779351332695,2026-05-21 10:15:32.695,0.100,12.480,0.001,0.001
600,1779351332747,2026-05-21 10:15:32.747,0.000,12.436,0.000,0.001
652,1779351332799,2026-05-21 10:15:32.799,0.100,12.476,0.001,0.001
704,1779351332851,2026-05-21 10:15:32.851,-0.200,12.484,-0.002,0.001
756,1779351332903,2026-05-21 10:15:32.903,0.100,12.484,0.001,0.001
819,1779351332966,2026-05-21 10:15:32.966,0.000,12.432,0.000,0.001
879,1779351333026,2026-05-21 10:15:33.026,0.100,12.432,0.001,0.001
939,1779351333086,2026-05-21 10:15:33.086,0.200,12.432,0.002,0.001
999,1779351333146,2026-05-21 10:15:33.146,0.100,12.428,0.001,0.002
1058,1779351333205,2026-05-21 10:15:33.205,0.200,12.432,0.002,0.002
1111,1779351333258,2026-05-21 10:15:33.258,0.000,12.432,0.000,0.002
1163,1779351333310,2026-05-21 10:15:33.310,-0.100,12.480,-0.001,0.002
1216,1779351333363,2026-05-21 10:15:33.363,0.300,12.424,0.004,0.002
1276,1779351333423,2026-05-21 10:15:33.423,0.300,12.428,0.004,0.002
1328,1779351333475,2026-05-21 10:15:33.475,0.100,12.432,0.001,0.002
1380,1779351333527,2026-05-21 10:15:33.527,0.100,12.480,0.001,0.002
1440,1779351333587,2026-05-21 10:15:33.587,0.000,12.436,0.000,0.002
1498,1779351333645,2026-05-21 10:15:33.645,0.300,12.424,0.004,0.002
1550,1779351333697,2026-05-21 10:15:33.697,0.100,12.432,0.001,0.002
1602,1779351333749,2026-05-21 10:15:33.749,0.100,12.476,0.001,0.003
1662,1779351333809,2026-05-21 10:15:33.809,0.000,12.432,0.000,0.003
1714,1779351333861,2026-05-21 10:15:33.861,0.300,12.432,0.004,0.003
1766,1779351333913,2026-05-21 10:15:33.913,0.100,12.480,0.001,0.003
1818,1779351333965,2026-05-21 10:15:33.965,0.000,12.412,0.000,0.003
1879,1779351334026,2026-05-21 10:15:34.026,-0.100,12.428,-0.001,0.003
1931,1779351334078,2026-05-21 10:15:34.078,0.000,12.436,0.000,0.003
1983,1779351334130,2026-05-21 10:15:34.130,0.100,12.480,0.001,0.003
2035,1779351334182,2026-05-21 10:15:34.182,0.000,12.432,0.000,0.003
2094,1779351334241,2026-05-21 10:15:34.241,0.400,12.428,0.005,0.003
2147,1779351334294,2026-05-21 10:15:34.294,0.000,12.432,0.000,0.003
2199,1779351334346,2026-05-21 10:15:34.346,0.100,12.480,0.001,0.003
2251,1779351334398,2026-05-21 10:15:34.398,0.300,12.436,0.004,0.003
2311,1779351334458,2026-05-21 10:15:34.458,0.200,12.428,0.002,0.003
2363,1779351334510,2026-05-21 10:15:34.510,0.000,12.436,0.000,0.003
2423,1779351334570,2026-05-21 10:15:34.570,0.000,12.432,0.000,0.003
2481,1779351334628,2026-05-21 10:15:34.628,0.000,12.432,0.000,0.003
2533,1779351334680,2026-05-21 10:15:34.680,0.100,12.432,0.001,0.004
2585,1779351334732,2026-05-21 10:15:34.732,-0.100,12.480,-0.001,0.003
2637,1779351334784,2026-05-21 10:15:34.784,0.000,12.432,0.000,0.003
2697,1779351334844,2026-05-21 10:15:34.844,-0.100,12.412,-0.001,0.003
2755,1779351334902,2026-05-21 10:15:34.902,1460.900,10.552,15.415,0.897
2808,1779351334955,2026-05-21 10:15:34.955,313.800,11.968,3.756,1.097
2873,1779351335020,2026-05-21 10:15:35.020,178.900,12.192,2.181,1.238
2925,1779351335072,2026-05-21 10:15:35.072,120.500,12.152,1.464,1.314
2977,1779351335124,2026-05-21 10:15:35.124,141.700,12.340,1.749,1.405
3029,1779351335176,2026-05-21 10:15:35.176,63.000,12.312,0.776,1.446
3089,1779351335236,2026-05-21 10:15:35.236,99.600,12.268,1.222,1.519
3141,1779351335288,2026-05-21 10:15:35.288,144.900,12.244,1.774,1.611
3193,1779351335340,2026-05-21 10:15:35.340,107.000,12.372,1.324,1.680
3245,1779351335392,2026-05-21 10:15:35.392,85.400,12.280,1.049,1.735
3304,1779351335451,2026-05-21 10:15:35.451,94.900,12.232,1.161,1.803
3357,1779351335504,2026-05-21 10:15:35.504,74.700,12.256,0.916,1.852
3409,1779351335556,2026-05-21 10:15:35.556,113.200,12.276,1.390,1.924
3463,1779351335610,2026-05-21 10:15:35.610,71.400,12.328,0.880,1.971
3521,1779351335668,2026-05-21 10:15:35.668,139.200,12.284,1.710,2.071
3581,1779351335728,2026-05-21 10:15:35.728,76.500,12.276,0.939,2.127
3641,1779351335788,2026-05-21 10:15:35.788,61.000,12.260,0.748,2.172
3693,1779351335840,2026-05-21 10:15:35.840,66.500,12.316,0.819,2.214
3745,1779351335892,2026-05-21 10:15:35.892,122.700,12.304,1.510,2.293
3797,1779351335944,2026-05-21 10:15:35.944,143.200,12.296,1.761,2.384
3849,1779351335996,2026-05-21 10:15:35.996,149.400,12.316,1.840,2.480
3908,1779351336055,2026-05-21 10:15:36.055,76.000,12.288,0.934,2.535
3960,1779351336107,2026-05-21 10:15:36.107,69.300,12.292,0.852,2.580
4012,1779351336159,2026-05-21 10:15:36.159,70.800,12.296,0.871,2.625
4064,1779351336211,2026-05-21 10:15:36.211,119.900,12.308,1.476,2.702
4123,1779351336270,2026-05-21 10:15:36.270,128.500,12.320,1.583,2.795
4175,1779351336322,2026-05-21 10:15:36.322,104.000,12.332,1.283,2.862
4234,1779351336381,2026-05-21 10:15:36.381,128.000,12.300,1.574,2.955
4287,1779351336434,2026-05-21 10:15:36.434,91.900,12.256,1.126,3.014
4339,1779351336486,2026-05-21 10:15:36.486,113.200,12.388,1.402,3.087
4391,1779351336538,2026-05-21 10:15:36.538,83.400,12.328,1.028,3.141
4443,1779351336590,2026-05-21 10:15:36.590,80.700,12.380,0.999,3.193
4501,1779351336648,2026-05-21 10:15:36.648,125.200,12.328,1.543,3.282
4561,1779351336708,2026-05-21 10:15:36.708,62.100,12.288,0.763,3.328
4621,1779351336768,2026-05-21 10:15:36.768,76.900,12.352,0.950,3.385
4673,1779351336820,2026-05-21 10:15:36.820,63.300,12.296,0.778,3.425
4725,1779351336872,2026-05-21 10:15:36.872,125.100,12.308,1.540,3.505
4777,1779351336924,2026-05-21 10:15:36.924,58.400,12.368,0.722,3.543
4829,1779351336976,2026-05-21 10:15:36.976,123.700,12.324,1.524,3.622
4886,1779351337033,2026-05-21 10:15:37.033,70.300,12.332,0.867,3.672
4938,1779351337085,2026-05-21 10:15:37.085,63.600,12.264,0.780,3.712
4990,1779351337137,2026-05-21 10:15:37.137,101.700,12.308,1.252,3.777
5042,1779351337189,2026-05-21 10:15:37.189,132.200,12.348,1.632,3.862
5094,1779351337241,2026-05-21 10:15:37.241,92.600,12.328,1.142,3.922
5154,1779351337301,2026-05-21 10:15:37.301,53.300,12.236,0.652,3.961
5206,1779351337353,2026-05-21 10:15:37.353,94.300,12.308,1.161,4.021
5259,1779351337406,2026-05-21 10:15:37.406,73.100,12.296,0.899,4.069
5311,1779351337458,2026-05-21 10:15:37.458,117.100,12.264,1.436,4.143
5372,1779351337519,2026-05-21 10:15:37.519,101.400,12.248,1.242,4.219
5429,1779351337576,2026-05-21 10:15:37.576,93.900,12.332,1.158,4.285
5490,1779351337637,2026-05-21 10:15:37.637,75.900,12.212,0.927,4.342
5549,1779351337696,2026-05-21 10:15:37.696,123.800,12.276,1.520,4.431
5601,1779351337748,2026-05-21 10:15:37.748,123.200,12.256,1.510,4.510
5662,1779351337809,2026-05-21 10:15:37.809,96.900,12.336,1.195,4.583
5714,1779351337861,2026-05-21 10:15:37.861,87.400,12.356,1.080,4.639
5766,1779351337913,2026-05-21 10:15:37.913,94.700,12.324,1.167,4.700
5818,1779351337965,2026-05-21 10:15:37.965,63.700,12.368,0.788,4.741
5870,1779351338017,2026-05-21 10:15:38.017,115.600,12.392,1.433,4.815
5922,1779351338069,2026-05-21 10:15:38.069,58.600,12.280,0.720,4.853
