time_ms,epoch_ms,iso_time,current_mA,voltage_V,power_W,energy_J
4,1779352145359,2026-05-21 10:29:05.359,0.300,12.380,0.004,0.000
61,1779352145416,2026-05-21 10:29:05.416,0.000,12.384,0.000,0.000
113,1779352145468,2026-05-21 10:29:05.468,0.100,12.432,0.001,0.000
165,1779352145520,2026-05-21 10:29:05.520,-0.100,12.436,-0.001,0.000
224,1779352145579,2026-05-21 10:29:05.579,-0.100,12.384,-0.001,-0.000
276,1779352145631,2026-05-21 10:29:05.631,0.100,12.384,0.001,0.000
328,1779352145683,2026-05-21 10:29:05.683,-0.100,12.432,-0.001,-0.000
380,1779352145735,2026-05-21 10:29:05.735,0.100,12.372,0.001,0.000
442,1779352145797,2026-05-21 10:29:05.797,0.200,12.376,0.002,0.000
494,1779352145849,2026-05-21 10:29:05.849,0.500,12.384,0.006,0.000
546,1779352145901,2026-05-21 10:29:05.901,0.000,12.428,0.000,0.000
598,1779352145953,2026-05-21 10:29:05.953,0.100,12.384,0.001,0.001
656,1779352146011,2026-05-21 10:29:06.011,0.200,12.380,0.002,0.001
708,1779352146063,2026-05-21 10:29:06.063,0.100,12.384,0.001,0.001
760,1779352146115,2026-05-21 10:29:06.115,0.000,12.432,0.000,0.001
812,1779352146167,2026-05-21 10:29:06.167,0.300,12.384,0.004,0.001
864,1779352146219,2026-05-21 10:29:06.219,0.300,12.428,0.004,0.001
916,1779352146271,2026-05-21 10:29:06.271,0.400,12.428,0.005,0.001
968,1779352146323,2026-05-21 10:29:06.323,0.100,12.428,0.001,0.001
1020,1779352146375,2026-05-21 10:29:06.375,0.000,12.380,0.000,0.001
1072,1779352146427,2026-05-21 10:29:06.427,0.200,12.380,0.002,0.002
1131,1779352146486,2026-05-21 10:29:06.486,0.000,12.380,0.000,0.002
1183,1779352146538,2026-05-21 10:29:06.538,0.000,12.384,0.000,0.002
1235,1779352146590,2026-05-21 10:29:06.590,0.000,12.432,0.000,0.002
1287,1779352146642,2026-05-21 10:29:06.642,-0.100,12.432,-0.001,0.002
1339,1779352146694,2026-05-21 10:29:06.694,0.200,12.432,0.002,0.002
1391,1779352146746,2026-05-21 10:29:06.746,0.000,12.428,0.000,0.002
1449,1779352146804,2026-05-21 10:29:06.804,0.300,12.380,0.004,0.002
1501,1779352146856,2026-05-21 10:29:06.856,0.200,12.376,0.002,0.002
1553,1779352146908,2026-05-21 10:29:06.908,0.100,12.424,0.001,0.002
1605,1779352146960,2026-05-21 10:29:06.960,0.300,12.436,0.004,0.002
1657,1779352147012,2026-05-21 10:29:07.012,0.300,12.436,0.004,0.002
1709,1779352147064,2026-05-21 10:29:07.064,0.100,12.384,0.001,0.003
1769,1779352147124,2026-05-21 10:29:07.124,0.300,12.384,0.004,0.003
1821,1779352147176,2026-05-21 10:29:07.176,-0.100,12.388,-0.001,0.003
1873,1779352147228,2026-05-21 10:29:07.228,-0.100,12.432,-0.001,0.003
1933,1779352147288,2026-05-21 10:29:07.288,0.100,12.380,0.001,0.003
1991,1779352147346,2026-05-21 10:29:07.346,0.100,12.372,0.001,0.003
2050,1779352147405,2026-05-21 10:29:07.405,0.100,12.380,0.001,0.003
2107,1779352147462,2026-05-21 10:29:07.462,0.300,12.380,0.004,0.003
2167,1779352147522,2026-05-21 10:29:07.522,0.000,12.384,0.000,0.003
2219,1779352147574,2026-05-21 10:29:07.574,0.100,12.384,0.001,0.003
2271,1779352147626,2026-05-21 10:29:07.626,0.000,12.432,0.000,0.003
2323,1779352147678,2026-05-21 10:29:07.678,0.000,12.384,0.000,0.003
2376,1779352147731,2026-05-21 10:29:07.731,0.300,12.384,0.004,0.003
2436,1779352147791,2026-05-21 10:29:07.791,0.100,12.380,0.001,0.003
2496,1779352147851,2026-05-21 10:29:07.851,0.100,12.380,0.001,0.003
2548,1779352147903,2026-05-21 10:29:07.903,0.100,12.384,0.001,0.004
2600,1779352147955,2026-05-21 10:29:07.955,0.100,12.428,0.001,0.004
2652,1779352148007,2026-05-21 10:29:08.007,-0.300,12.436,-0.004,0.003
2704,1779352148059,2026-05-21 10:29:08.059,0.000,12.428,0.000,0.003
2756,1779352148111,2026-05-21 10:29:08.111,-0.200,12.384,-0.002,0.003
2815,1779352148170,2026-05-21 10:29:08.170,0.000,12.376,0.000,0.003
2868,1779352148223,2026-05-21 10:29:08.223,0.000,12.376,0.000,0.003
2928,1779352148283,2026-05-21 10:29:08.283,-0.100,12.380,-0.001,0.003
2987,1779352148342,2026-05-21 10:29:08.342,0.100,12.336,0.001,0.003
3048,1779352148403,2026-05-21 10:29:08.403,-0.200,12.360,-0.002,0.003
3100,1779352148455,2026-05-21 10:29:08.455,0.200,12.376,0.002,0.003
3152,1779352148507,2026-05-21 10:29:08.507,0.100,12.380,0.001,0.003
3204,1779352148559,2026-05-21 10:29:08.559,0.400,12.380,0.005,0.004
3256,1779352148611,2026-05-21 10:29:08.611,0.400,12.428,0.005,0.004
3308,1779352148663,2026-05-21 10:29:08.663,0.100,12.432,0.001,0.004
3360,1779352148715,2026-05-21 10:29:08.715,0.400,12.384,0.005,0.004
3412,1779352148767,2026-05-21 10:29:08.767,0.100,12.428,0.001,0.004
3464,1779352148819,2026-05-21 10:29:08.819,0.100,12.432,0.001,0.004
3516,1779352148871,2026-05-21 10:29:08.871,0.200,12.432,0.002,0.004
3575,1779352148930,2026-05-21 10:29:08.930,0.200,12.360,0.002,0.005
3627,1779352148982,2026-05-21 10:29:08.982,0.400,12.384,0.005,0.005
3679,1779352149034,2026-05-21 10:29:09.034,0.000,12.428,0.000,0.005
3731,1779352149086,2026-05-21 10:29:09.086,0.200,12.436,0.002,0.005
3791,1779352149146,2026-05-21 10:29:09.146,0.100,12.384,0.001,0.005
3843,1779352149198,2026-05-21 10:29:09.198,-0.200,12.384,-0.002,0.005
3903,1779352149258,2026-05-21 10:29:09.258,0.000,12.376,0.000,0.005
3962,1779352149317,2026-05-21 10:29:09.317,0.300,12.376,0.004,0.005
4020,1779352149375,2026-05-21 10:29:09.375,0.200,12.372,0.002,0.005
4080,1779352149435,2026-05-21 10:29:09.435,0.000,12.372,0.000,0.005
4143,1779352149498,2026-05-21 10:29:09.498,1265.900,9.568,12.112,0.768
