time_ms,epoch_ms,iso_time,current_mA,voltage_V,power_W,energy_J
4,1779291686055,2026-05-20 17:41:26.055,0.100,12.468,0.001,0.000
61,1779291686112,2026-05-20 17:41:26.112,0.100,12.468,0.001,0.000
113,1779291686164,2026-05-20 17:41:26.164,0.300,12.508,0.004,0.000
165,1779291686216,2026-05-20 17:41:26.216,-0.100,12.508,-0.001,0.000
217,1779291686268,2026-05-20 17:41:26.268,0.100,12.508,0.001,0.000
269,1779291686320,2026-05-20 17:41:26.320,0.100,12.508,0.001,0.000
321,1779291686372,2026-05-20 17:41:26.372,0.300,12.512,0.004,0.001
380,1779291686431,2026-05-20 17:41:26.431,0.100,12.456,0.001,0.001
439,1779291686490,2026-05-20 17:41:26.490,0.100,12.464,0.001,0.001
491,1779291686542,2026-05-20 17:41:26.542,0.100,12.464,0.001,0.001
543,1779291686594,2026-05-20 17:41:26.594,0.100,12.508,0.001,0.001
595,1779291686646,2026-05-20 17:41:26.646,0.100,12.504,0.001,0.001
647,1779291686698,2026-05-20 17:41:26.698,0.200,12.508,0.003,0.001
699,1779291686750,2026-05-20 17:41:26.750,-0.100,12.508,-0.001,0.001
751,1779291686802,2026-05-20 17:41:26.802,0.000,12.508,0.000,0.001
811,1779291686862,2026-05-20 17:41:26.862,0.100,12.464,0.001,0.001
871,1779291686922,2026-05-20 17:41:26.922,0.100,12.456,0.001,0.001
929,1779291686980,2026-05-20 17:41:26.980,0.100,12.464,0.001,0.001
990,1779291687041,2026-05-20 17:41:27.041,0.100,12.456,0.001,0.001
1050,1779291687101,2026-05-20 17:41:27.101,0.000,12.464,0.000,0.001
1102,1779291687153,2026-05-20 17:41:27.153,0.100,12.464,0.001,0.001
1161,1779291687212,2026-05-20 17:41:27.212,-0.100,12.460,-0.001,0.001
1220,1779291687271,2026-05-20 17:41:27.271,0.000,12.464,0.000,0.001
1280,1779291687331,2026-05-20 17:41:27.331,0.000,12.464,0.000,0.001
1338,1779291687389,2026-05-20 17:41:27.389,-0.100,12.456,-0.001,0.001
1398,1779291687449,2026-05-20 17:41:27.449,0.200,12.464,0.002,0.001
1458,1779291687509,2026-05-20 17:41:27.509,0.300,12.468,0.004,0.002
1518,1779291687569,2026-05-20 17:41:27.569,0.200,12.468,0.002,0.002
1577,1779291687628,2026-05-20 17:41:27.628,0.100,12.464,0.001,0.002
1629,1779291687680,2026-05-20 17:41:27.680,0.000,12.464,0.000,0.002
1688,1779291687739,2026-05-20 17:41:27.739,-0.100,12.460,-0.001,0.002
1747,1779291687798,2026-05-20 17:41:27.798,0.400,12.464,0.005,0.002
1807,1779291687858,2026-05-20 17:41:27.858,0.300,12.464,0.004,0.002
1866,1779291687917,2026-05-20 17:41:27.917,0.000,12.464,0.000,0.002
1926,1779291687977,2026-05-20 17:41:27.977,0.100,12.452,0.001,0.002
1977,1779291688028,2026-05-20 17:41:28.028,0.300,12.468,0.004,0.002
2029,1779291688080,2026-05-20 17:41:28.080,0.300,12.504,0.004,0.003
2086,1779291688137,2026-05-20 17:41:28.137,0.200,12.504,0.003,0.003
2138,1779291688189,2026-05-20 17:41:28.189,-0.300,12.508,-0.004,0.003
2190,1779291688241,2026-05-20 17:41:28.241,-0.100,12.472,-0.001,0.003
2242,1779291688293,2026-05-20 17:41:28.293,0.100,12.508,0.001,0.003
2294,1779291688345,2026-05-20 17:41:28.345,0.000,12.508,0.000,0.003
2346,1779291688397,2026-05-20 17:41:28.397,0.300,12.508,0.004,0.003
2398,1779291688449,2026-05-20 17:41:28.449,0.100,12.464,0.001,0.003
2450,1779291688501,2026-05-20 17:41:28.501,0.300,12.464,0.004,0.003
2502,1779291688553,2026-05-20 17:41:28.553,0.000,12.464,0.000,0.003
2554,1779291688605,2026-05-20 17:41:28.605,0.100,12.508,0.001,0.003
2612,1779291688663,2026-05-20 17:41:28.663,0.300,12.460,0.004,0.003
2672,1779291688723,2026-05-20 17:41:28.723,0.200,12.464,0.002,0.003
2724,1779291688775,2026-05-20 17:41:28.775,0.000,12.468,0.000,0.003
2781,1779291688832,2026-05-20 17:41:28.832,1307.500,10.136,13.253,0.759
2833,1779291688884,2026-05-20 17:41:28.884,390.300,11.640,4.543,0.995
2885,1779291688936,2026-05-20 17:41:28.936,177.000,12.140,2.149,1.107
2937,1779291688988,2026-05-20 17:41:28.988,182.600,12.080,2.206,1.222
2989,1779291689040,2026-05-20 17:41:29.040,113.600,12.324,1.400,1.294
3041,1779291689092,2026-05-20 17:41:29.092,128.200,12.232,1.568,1.376
3093,1779291689144,2026-05-20 17:41:29.144,179.100,11.936,2.138,1.487
3145,1779291689196,2026-05-20 17:41:29.196,320.300,11.832,3.790,1.684
3197,1779291689248,2026-05-20 17:41:29.248,278.500,11.856,3.302,1.856
3249,1779291689300,2026-05-20 17:41:29.300,211.300,11.980,2.531,1.987
3309,1779291689360,2026-05-20 17:41:29.360,102.700,12.248,1.258,2.063
3361,1779291689412,2026-05-20 17:41:29.412,50.200,12.208,0.613,2.095
3415,1779291689466,2026-05-20 17:41:29.466,112.700,12.272,1.383,2.170
3467,1779291689518,2026-05-20 17:41:29.518,152.300,12.220,1.861,2.266
3519,1779291689570,2026-05-20 17:41:29.570,269.400,11.912,3.209,2.433
3571,1779291689622,2026-05-20 17:41:29.622,291.700,11.576,3.377,2.609
3623,1779291689674,2026-05-20 17:41:29.674,381.400,11.728,4.473,2.841
3675,1779291689726,2026-05-20 17:41:29.726,238.400,11.972,2.854,2.990
3727,1779291689778,2026-05-20 17:41:29.778,179.500,12.168,2.184,3.103
3779,1779291689830,2026-05-20 17:41:29.830,108.700,12.372,1.345,3.173
3831,1779291689882,2026-05-20 17:41:29.882,49.400,12.356,0.610,3.205
3883,1779291689934,2026-05-20 17:41:29.934,155.600,12.240,1.905,3.304
3935,1779291689986,2026-05-20 17:41:29.986,214.000,12.064,2.582,3.438
3987,1779291690038,2026-05-20 17:41:30.038,253.400,11.740,2.975,3.593
4039,1779291690090,2026-05-20 17:41:30.090,313.000,11.816,3.698,3.785
4096,1779291690147,2026-05-20 17:41:30.147,267.200,11.996,3.205,3.968
4148,1779291690199,2026-05-20 17:41:30.199,170.900,12.144,2.075,4.076
4200,1779291690251,2026-05-20 17:41:30.251,112.000,12.368,1.385,4.148
4252,1779291690303,2026-05-20 17:41:30.303,68.000,12.328,0.838,4.192
4304,1779291690355,2026-05-20 17:41:30.355,69.700,12.324,0.859,4.236
4356,1779291690407,2026-05-20 17:41:30.407,189.100,11.992,2.268,4.354
4408,1779291690459,2026-05-20 17:41:30.459,357.900,11.772,4.213,4.573
4460,1779291690511,2026-05-20 17:41:30.511,243.300,11.808,2.873,4.723
4512,1779291690563,2026-05-20 17:41:30.563,203.000,12.036,2.443,4.850
4564,1779291690615,2026-05-20 17:41:30.615,91.200,12.332,1.125,4.908
4616,1779291690667,2026-05-20 17:41:30.667,42.500,12.380,0.526,4.936
4668,1779291690719,2026-05-20 17:41:30.719,32.200,12.452,0.401,4.956
4720,1779291690771,2026-05-20 17:41:30.771,83.400,12.400,1.034,5.010
4772,1779291690823,2026-05-20 17:41:30.823,214.100,12.028,2.575,5.144
4824,1779291690875,2026-05-20 17:41:30.875,241.400,12.016,2.901,5.295
4876,1779291690927,2026-05-20 17:41:30.927,250.500,11.932,2.989,5.450
4928,1779291690979,2026-05-20 17:41:30.979,181.600,12.148,2.206,5.565
4980,1779291691031,2026-05-20 17:41:31.031,120.500,12.332,1.486,5.642
5032,1779291691083,2026-05-20 17:41:31.083,69.700,12.348,0.861,5.687
5084,1779291691135,2026-05-20 17:41:31.135,60.000,12.196,0.732,5.725
5136,1779291691187,2026-05-20 17:41:31.187,214.900,12.056,2.591,5.860
5188,1779291691239,2026-05-20 17:41:31.239,266.200,11.820,3.146,6.023
5240,1779291691291,2026-05-20 17:41:31.291,294.600,11.800,3.476,6.204
5292,1779291691343,2026-05-20 17:41:31.343,222.300,12.032,2.675,6.343
5344,1779291691395,2026-05-20 17:41:31.395,117.600,12.144,1.428,6.418
5396,1779291691447,2026-05-20 17:41:31.447,24.900,12.396,0.309,6.434
