time_ms,epoch_ms,iso_time,current_mA,voltage_V,power_W,energy_J
4,1780345030362,2026-06-01 22:17:10.362,0.200,12.348,0.002,0.000
56,1780345030414,2026-06-01 22:17:10.414,0.300,12.352,0.004,0.000
108,1780345030466,2026-06-01 22:17:10.466,0.300,12.384,0.004,0.000
160,1780345030518,2026-06-01 22:17:10.518,0.300,12.388,0.004,0.001
220,1780345030578,2026-06-01 22:17:10.578,0.100,12.348,0.001,0.001
272,1780345030630,2026-06-01 22:17:10.630,0.000,12.348,0.000,0.001
324,1780345030682,2026-06-01 22:17:10.682,0.000,12.384,0.000,0.001
376,1780345030734,2026-06-01 22:17:10.734,0.100,12.348,0.001,0.001
443,1780345030801,2026-06-01 22:17:10.801,-0.100,12.352,-0.001,0.001
503,1780345030861,2026-06-01 22:17:10.861,0.100,12.344,0.001,0.001
563,1780345030921,2026-06-01 22:17:10.921,0.500,12.344,0.006,0.001
615,1780345030973,2026-06-01 22:17:10.973,0.300,12.348,0.004,0.001
667,1780345031025,2026-06-01 22:17:11.025,0.400,12.384,0.005,0.002
719,1780345031077,2026-06-01 22:17:11.077,0.300,12.388,0.004,0.002
771,1780345031129,2026-06-01 22:17:11.129,0.300,12.388,0.004,0.002
831,1780345031189,2026-06-01 22:17:11.189,0.100,12.336,0.001,0.002
882,1780345031240,2026-06-01 22:17:11.240,0.400,12.352,0.005,0.002
934,1780345031292,2026-06-01 22:17:11.292,0.000,12.384,0.000,0.002
986,1780345031344,2026-06-01 22:17:11.344,0.300,12.352,0.004,0.002
1039,1780345031397,2026-06-01 22:17:11.397,0.200,12.348,0.002,0.003
1091,1780345031449,2026-06-01 22:17:11.449,0.100,12.384,0.001,0.003
1143,1780345031501,2026-06-01 22:17:11.501,0.000,12.384,0.000,0.003
1195,1780345031553,2026-06-01 22:17:11.553,0.100,12.352,0.001,0.003
1255,1780345031613,2026-06-01 22:17:11.613,0.200,12.336,0.002,0.003
1316,1780345031674,2026-06-01 22:17:11.674,0.200,12.348,0.002,0.003
1374,1780345031732,2026-06-01 22:17:11.732,0.000,12.348,0.000,0.003
1434,1780345031792,2026-06-01 22:17:11.792,0.100,12.352,0.001,0.003
1485,1780345031843,2026-06-01 22:17:11.843,0.400,12.352,0.005,0.003
1544,1780345031902,2026-06-01 22:17:11.902,1351.300,10.420,14.081,0.834
1604,1780345031962,2026-06-01 22:17:11.962,288.700,11.988,3.461,1.042
1656,1780345032014,2026-06-01 22:17:12.014,197.200,12.036,2.373,1.165
1708,1780345032066,2026-06-01 22:17:12.066,348.300,11.784,4.104,1.379
1760,1780345032118,2026-06-01 22:17:12.118,461.700,11.876,5.483,1.664
1812,1780345032170,2026-06-01 22:17:12.170,454.000,11.668,5.297,1.939
1872,1780345032230,2026-06-01 22:17:12.230,490.800,11.564,5.676,2.280
1932,1780345032290,2026-06-01 22:17:12.290,401.200,11.808,4.737,2.564
1984,1780345032342,2026-06-01 22:17:12.342,491.100,11.716,5.754,2.863
2036,1780345032394,2026-06-01 22:17:12.394,365.400,11.812,4.316,3.088
2088,1780345032446,2026-06-01 22:17:12.446,533.600,11.828,6.311,3.416
2140,1780345032498,2026-06-01 22:17:12.498,326.100,11.880,3.874,3.617
2192,1780345032550,2026-06-01 22:17:12.550,418.900,11.804,4.945,3.874
2244,1780345032602,2026-06-01 22:17:12.602,357.800,11.776,4.213,4.093
2296,1780345032654,2026-06-01 22:17:12.654,478.100,11.632,5.561,4.383
2348,1780345032706,2026-06-01 22:17:12.706,391.800,11.796,4.622,4.623
2400,1780345032758,2026-06-01 22:17:12.758,513.900,11.552,5.937,4.932
2465,1780345032823,2026-06-01 22:17:12.823,451.500,11.704,5.284,5.275
2517,1780345032875,2026-06-01 22:17:12.875,451.100,11.472,5.175,5.544
2569,1780345032927,2026-06-01 22:17:12.927,331.000,11.924,3.947,5.749
2621,1780345032979,2026-06-01 22:17:12.979,540.300,11.680,6.311,6.078
2679,1780345033037,2026-06-01 22:17:13.037,345.500,11.772,4.067,6.314
