time_ms,epoch_ms,iso_time,current_mA,voltage_V,power_W,energy_J
5,1780390458935,2026-06-02 10:54:18.935,0.100,12.300,0.001,0.000
67,1780390458997,2026-06-02 10:54:18.997,0.300,12.304,0.004,0.000
119,1780390459049,2026-06-02 10:54:19.049,0.300,12.308,0.004,0.000
171,1780390459101,2026-06-02 10:54:19.101,0.200,12.308,0.002,0.001
223,1780390459153,2026-06-02 10:54:19.153,0.100,12.336,0.001,0.001
275,1780390459205,2026-06-02 10:54:19.205,0.100,12.336,0.001,0.001
327,1780390459257,2026-06-02 10:54:19.257,0.300,12.336,0.004,0.001
379,1780390459309,2026-06-02 10:54:19.309,0.000,12.296,0.000,0.001
432,1780390459362,2026-06-02 10:54:19.362,0.100,12.304,0.001,0.001
484,1780390459414,2026-06-02 10:54:19.414,0.300,12.336,0.004,0.001
536,1780390459466,2026-06-02 10:54:19.466,0.000,12.340,0.000,0.001
596,1780390459526,2026-06-02 10:54:19.526,0.400,12.304,0.005,0.001
648,1780390459578,2026-06-02 10:54:19.578,0.000,12.308,0.000,0.001
700,1780390459630,2026-06-02 10:54:19.630,0.100,12.336,0.001,0.001
752,1780390459682,2026-06-02 10:54:19.682,0.000,12.336,0.000,0.001
812,1780390459742,2026-06-02 10:54:19.742,0.200,12.296,0.002,0.002
870,1780390459800,2026-06-02 10:54:19.800,0.100,12.292,0.001,0.002
928,1780390459858,2026-06-02 10:54:19.858,-0.100,12.304,-0.001,0.002
988,1780390459918,2026-06-02 10:54:19.918,-0.100,12.292,-0.001,0.002
1040,1780390459970,2026-06-02 10:54:19.970,0.100,12.304,0.001,0.002
1100,1780390460030,2026-06-02 10:54:20.030,0.100,12.308,0.001,0.002
1152,1780390460082,2026-06-02 10:54:20.082,0.000,12.308,0.000,0.002
1204,1780390460134,2026-06-02 10:54:20.134,0.100,12.336,0.001,0.002
1256,1780390460186,2026-06-02 10:54:20.186,-0.100,12.336,-0.001,0.002
1313,1780390460243,2026-06-02 10:54:20.243,0.300,12.340,0.004,0.002
1365,1780390460295,2026-06-02 10:54:20.295,0.100,12.336,0.001,0.002
1417,1780390460347,2026-06-02 10:54:20.347,0.000,12.304,0.000,0.002
1476,1780390460406,2026-06-02 10:54:20.406,0.100,12.296,0.001,0.002
1535,1780390460465,2026-06-02 10:54:20.465,0.200,12.300,0.002,0.002
1595,1780390460525,2026-06-02 10:54:20.525,-0.200,12.308,-0.002,0.002
1655,1780390460585,2026-06-02 10:54:20.585,0.000,12.304,0.000,0.002
1706,1780390460636,2026-06-02 10:54:20.636,0.200,12.304,0.002,0.002
1758,1780390460688,2026-06-02 10:54:20.688,0.300,12.336,0.004,0.002
1810,1780390460740,2026-06-02 10:54:20.740,0.100,12.304,0.001,0.002
1869,1780390460799,2026-06-02 10:54:20.799,1363.300,10.304,14.047,0.831
1928,1780390460858,2026-06-02 10:54:20.858,435.200,11.768,5.121,1.133
1980,1780390460910,2026-06-02 10:54:20.910,396.800,11.824,4.692,1.377
2032,1780390460962,2026-06-02 10:54:20.962,469.300,11.640,5.463,1.661
2084,1780390461014,2026-06-02 10:54:21.014,410.500,11.700,4.803,1.911
2136,1780390461066,2026-06-02 10:54:21.066,344.400,11.868,4.087,2.124
2188,1780390461118,2026-06-02 10:54:21.118,207.400,12.012,2.491,2.253
2240,1780390461170,2026-06-02 10:54:21.170,122.400,12.088,1.480,2.330
2292,1780390461222,2026-06-02 10:54:21.222,75.500,12.268,0.926,2.378
2344,1780390461274,2026-06-02 10:54:21.274,120.900,12.096,1.462,2.454
2396,1780390461326,2026-06-02 10:54:21.326,312.400,11.912,3.721,2.648
2456,1780390461386,2026-06-02 10:54:21.386,340.600,11.804,4.020,2.889
2514,1780390461444,2026-06-02 10:54:21.444,416.700,11.656,4.857,3.171
2574,1780390461504,2026-06-02 10:54:21.504,373.000,11.756,4.385,3.434
2634,1780390461564,2026-06-02 10:54:21.564,425.100,11.532,4.902,3.728
2692,1780390461622,2026-06-02 10:54:21.622,396.300,11.708,4.640,3.997
2744,1780390461674,2026-06-02 10:54:21.674,500.500,11.668,5.840,4.301
2796,1780390461726,2026-06-02 10:54:21.726,458.200,11.672,5.348,4.579
2848,1780390461778,2026-06-02 10:54:21.778,353.900,11.852,4.194,4.797
2900,1780390461830,2026-06-02 10:54:21.830,552.700,11.552,6.385,5.129
2952,1780390461882,2026-06-02 10:54:21.882,457.000,11.592,5.298,5.405
3004,1780390461934,2026-06-02 10:54:21.934,572.600,11.636,6.663,5.751
3056,1780390461986,2026-06-02 10:54:21.986,422.200,11.536,4.870,6.004
3116,1780390462046,2026-06-02 10:54:22.046,480.400,11.660,5.601,6.340
3176,1780390462106,2026-06-02 10:54:22.106,772.100,11.496,8.876,6.873
3227,1780390462157,2026-06-02 10:54:22.157,508.400,11.660,5.928,7.175
3279,1780390462209,2026-06-02 10:54:22.209,541.000,11.396,6.165,7.496
3336,1780390462266,2026-06-02 10:54:22.266,369.200,11.824,4.365,7.745
3388,1780390462318,2026-06-02 10:54:22.318,423.200,11.664,4.936,8.001
