time_ms,epoch_ms,iso_time,current_mA,voltage_V,power_W,energy_J
4,1780389341163,2026-06-02 10:35:41.163,0.100,12.312,0.001,0.000
64,1780389341223,2026-06-02 10:35:41.223,0.300,12.312,0.004,0.000
116,1780389341275,2026-06-02 10:35:41.275,0.400,12.308,0.005,0.000
175,1780389341334,2026-06-02 10:35:41.334,-0.200,12.304,-0.002,0.000
235,1780389341394,2026-06-02 10:35:41.394,0.100,12.312,0.001,0.000
293,1780389341452,2026-06-02 10:35:41.452,0.100,12.308,0.001,0.000
351,1780389341510,2026-06-02 10:35:41.510,0.000,12.316,0.000,0.000
411,1780389341570,2026-06-02 10:35:41.570,0.100,12.300,0.001,0.001
470,1780389341629,2026-06-02 10:35:41.629,0.000,12.308,0.000,0.001
522,1780389341681,2026-06-02 10:35:41.681,0.100,12.312,0.001,0.001
574,1780389341733,2026-06-02 10:35:41.733,0.100,12.344,0.001,0.001
626,1780389341785,2026-06-02 10:35:41.785,0.000,12.348,0.000,0.001
678,1780389341837,2026-06-02 10:35:41.837,0.000,12.344,0.000,0.001
730,1780389341889,2026-06-02 10:35:41.889,0.100,12.344,0.001,0.001
782,1780389341941,2026-06-02 10:35:41.941,0.000,12.348,0.000,0.001
834,1780389341993,2026-06-02 10:35:41.993,0.100,12.312,0.001,0.001
886,1780389342045,2026-06-02 10:35:42.045,0.000,12.344,0.000,0.001
938,1780389342097,2026-06-02 10:35:42.097,0.500,12.348,0.006,0.001
990,1780389342149,2026-06-02 10:35:42.149,0.100,12.344,0.001,0.001
1050,1780389342209,2026-06-02 10:35:42.209,0.000,12.312,0.000,0.001
1101,1780389342260,2026-06-02 10:35:42.260,0.000,12.312,0.000,0.001
1153,1780389342312,2026-06-02 10:35:42.312,0.100,12.344,0.001,0.001
1205,1780389342364,2026-06-02 10:35:42.364,0.100,12.344,0.001,0.001
1263,1780389342422,2026-06-02 10:35:42.422,0.200,12.296,0.002,0.001
1323,1780389342482,2026-06-02 10:35:42.482,0.100,12.280,0.001,0.002
1383,1780389342542,2026-06-02 10:35:42.542,0.300,12.308,0.004,0.002
1442,1780389342601,2026-06-02 10:35:42.601,0.300,12.308,0.004,0.002
1494,1780389342653,2026-06-02 10:35:42.653,-0.100,12.312,-0.001,0.002
1553,1780389342712,2026-06-02 10:35:42.712,0.200,12.312,0.002,0.002
1605,1780389342764,2026-06-02 10:35:42.764,-0.100,12.244,-0.001,0.002
1657,1780389342816,2026-06-02 10:35:42.816,0.100,12.312,0.001,0.002
1709,1780389342868,2026-06-02 10:35:42.868,0.200,12.312,0.002,0.002
1759,1780389342918,2026-06-02 10:35:42.918,0.300,12.344,0.004,0.002
1810,1780389342969,2026-06-02 10:35:42.969,0.100,12.348,0.001,0.002
1862,1780389343021,2026-06-02 10:35:43.021,0.000,12.312,0.000,0.002
1913,1780389343072,2026-06-02 10:35:43.072,-0.100,12.344,-0.001,0.002
1963,1780389343122,2026-06-02 10:35:43.122,0.200,12.348,0.002,0.003
2019,1780389343178,2026-06-02 10:35:43.178,0.000,12.344,0.000,0.003
2071,1780389343230,2026-06-02 10:35:43.230,-0.100,12.344,-0.001,0.002
2121,1780389343280,2026-06-02 10:35:43.280,0.300,12.344,0.004,0.003
2172,1780389343331,2026-06-02 10:35:43.331,0.100,12.344,0.001,0.003
2223,1780389343382,2026-06-02 10:35:43.382,-0.100,12.344,-0.001,0.003
2280,1780389343439,2026-06-02 10:35:43.439,0.300,12.312,0.004,0.003
