time_ms,epoch_ms,iso_time,current_mA,voltage_V,power_W,energy_J
3,1780388800337,2026-06-02 10:26:40.337,-0.100,12.200,-0.001,-0.000
55,1780388800389,2026-06-02 10:26:40.389,0.100,12.288,0.001,0.000
107,1780388800441,2026-06-02 10:26:40.441,0.000,12.340,0.000,0.000
159,1780388800493,2026-06-02 10:26:40.493,0.200,12.288,0.002,0.000
217,1780388800551,2026-06-02 10:26:40.551,0.200,12.284,0.002,0.000
277,1780388800611,2026-06-02 10:26:40.611,0.000,12.276,0.000,0.000
337,1780388800671,2026-06-02 10:26:40.671,0.100,12.280,0.001,0.000
389,1780388800723,2026-06-02 10:26:40.723,0.100,12.288,0.001,0.000
441,1780388800775,2026-06-02 10:26:40.775,0.100,12.340,0.001,0.001
493,1780388800827,2026-06-02 10:26:40.827,-0.200,12.340,-0.002,0.000
545,1780388800879,2026-06-02 10:26:40.879,-0.100,12.344,-0.001,0.000
605,1780388800939,2026-06-02 10:26:40.939,-0.100,12.280,-0.001,0.000
657,1780388800991,2026-06-02 10:26:40.991,0.100,12.288,0.001,0.000
709,1780388801043,2026-06-02 10:26:41.043,-0.100,12.340,-0.001,0.000
761,1780388801095,2026-06-02 10:26:41.095,0.000,12.344,0.000,0.000
821,1780388801155,2026-06-02 10:26:41.155,-0.100,12.284,-0.001,0.000
873,1780388801207,2026-06-02 10:26:41.207,-0.100,12.288,-0.001,0.000
925,1780388801259,2026-06-02 10:26:41.259,0.100,12.344,0.001,0.000
977,1780388801311,2026-06-02 10:26:41.311,0.000,12.288,0.000,0.000
1037,1780388801371,2026-06-02 10:26:41.371,0.000,12.288,0.000,0.000
1089,1780388801423,2026-06-02 10:26:41.423,0.200,12.284,0.002,0.000
1141,1780388801475,2026-06-02 10:26:41.475,0.000,12.344,0.000,0.000
1204,1780388801538,2026-06-02 10:26:41.538,-0.100,12.268,-0.001,0.000
1264,1780388801598,2026-06-02 10:26:41.598,0.300,12.288,0.004,0.000
1316,1780388801650,2026-06-02 10:26:41.650,0.000,12.284,0.000,0.000
1376,1780388801710,2026-06-02 10:26:41.710,0.100,12.284,0.001,0.001
1427,1780388801761,2026-06-02 10:26:41.761,0.000,12.288,0.000,0.001
1479,1780388801813,2026-06-02 10:26:41.813,0.000,12.340,0.000,0.001
1531,1780388801865,2026-06-02 10:26:41.865,0.000,12.340,0.000,0.001
1583,1780388801917,2026-06-02 10:26:41.917,0.300,12.344,0.004,0.001
1641,1780388801975,2026-06-02 10:26:41.975,1351.000,10.316,13.937,0.809
1701,1780388802035,2026-06-02 10:26:42.035,346.900,11.732,4.070,1.053
1761,1780388802095,2026-06-02 10:26:42.095,243.700,11.924,2.906,1.228
1813,1780388802147,2026-06-02 10:26:42.147,272.400,11.956,3.257,1.397
1865,1780388802199,2026-06-02 10:26:42.199,326.400,11.780,3.845,1.597
1917,1780388802251,2026-06-02 10:26:42.251,335.800,11.868,3.985,1.804
1969,1780388802303,2026-06-02 10:26:42.303,303.100,11.960,3.625,1.993
2021,1780388802355,2026-06-02 10:26:42.355,457.300,11.728,5.363,2.272
2081,1780388802415,2026-06-02 10:26:42.415,380.600,11.796,4.490,2.541
2133,1780388802467,2026-06-02 10:26:42.467,586.200,11.672,6.842,2.897
2193,1780388802527,2026-06-02 10:26:42.527,487.100,11.688,5.693,3.238
2251,1780388802585,2026-06-02 10:26:42.585,489.300,11.512,5.633,3.565
2303,1780388802637,2026-06-02 10:26:42.637,371.700,11.688,4.344,3.791
2364,1780388802698,2026-06-02 10:26:42.698,432.800,11.564,5.005,4.096
2416,1780388802750,2026-06-02 10:26:42.750,367.400,11.668,4.287,4.319
2468,1780388802802,2026-06-02 10:26:42.802,409.400,11.736,4.805,4.569
2520,1780388802854,2026-06-02 10:26:42.854,312.200,11.828,3.693,4.761
2572,1780388802906,2026-06-02 10:26:42.906,421.100,11.592,4.881,5.015
2624,1780388802958,2026-06-02 10:26:42.958,331.500,11.756,3.897,5.217
2676,1780388803010,2026-06-02 10:26:43.010,558.800,11.668,6.520,5.557
2728,1780388803062,2026-06-02 10:26:43.062,519.400,11.648,6.050,5.871
2780,1780388803114,2026-06-02 10:26:43.114,632.300,11.552,7.304,6.251
2840,1780388803174,2026-06-02 10:26:43.174,541.500,11.640,6.303,6.629
2900,1780388803234,2026-06-02 10:26:43.234,395.400,11.620,4.595,6.905
2960,1780388803294,2026-06-02 10:26:43.294,299.200,11.796,3.529,7.117
3012,1780388803346,2026-06-02 10:26:43.346,385.900,11.704,4.517,7.351
3064,1780388803398,2026-06-02 10:26:43.398,378.500,11.776,4.457,7.583
3116,1780388803450,2026-06-02 10:26:43.450,395.300,11.636,4.600,7.822
3168,1780388803502,2026-06-02 10:26:43.502,390.100,11.720,4.572,8.060
3225,1780388803559,2026-06-02 10:26:43.559,457.500,11.584,5.300,8.362
3285,1780388803619,2026-06-02 10:26:43.619,422.700,11.648,4.924,8.658
3343,1780388803677,2026-06-02 10:26:43.677,510.500,11.568,5.905,9.000
3403,1780388803737,2026-06-02 10:26:43.737,483.600,11.612,5.616,9.337
3455,1780388803789,2026-06-02 10:26:43.789,427.700,11.684,4.997,9.597
3507,1780388803841,2026-06-02 10:26:43.841,367.100,11.832,4.344,9.823
3559,1780388803893,2026-06-02 10:26:43.893,265.000,11.976,3.174,9.988
3611,1780388803945,2026-06-02 10:26:43.945,222.500,12.052,2.682,10.127
3663,1780388803997,2026-06-02 10:26:43.997,143.100,12.120,1.734,10.217
3715,1780388804049,2026-06-02 10:26:44.049,108.100,12.192,1.318,10.286
3767,1780388804101,2026-06-02 10:26:44.101,154.800,12.052,1.866,10.383
3819,1780388804153,2026-06-02 10:26:44.153,314.600,11.864,3.732,10.577
3879,1780388804213,2026-06-02 10:26:44.213,339.100,11.712,3.972,10.815
3931,1780388804265,2026-06-02 10:26:44.265,323.400,11.556,3.737,11.010
3991,1780388804325,2026-06-02 10:26:44.325,388.300,11.684,4.537,11.282
4051,1780388804385,2026-06-02 10:26:44.385,407.500,11.508,4.690,11.563
4103,1780388804437,2026-06-02 10:26:44.437,309.000,11.808,3.649,11.753
4161,1780388804495,2026-06-02 10:26:44.495,612.100,11.184,6.846,12.150
4220,1780388804554,2026-06-02 10:26:44.554,498.000,11.700,5.827,12.494
4272,1780388804606,2026-06-02 10:26:44.606,602.800,11.684,7.043,12.860
4324,1780388804658,2026-06-02 10:26:44.658,652.300,11.504,7.504,13.250
4376,1780388804710,2026-06-02 10:26:44.710,528.000,11.832,6.247,13.575
4428,1780388804762,2026-06-02 10:26:44.762,466.800,11.560,5.396,13.856
4480,1780388804814,2026-06-02 10:26:44.814,351.500,11.664,4.100,14.069
4532,1780388804866,2026-06-02 10:26:44.866,605.800,11.524,6.981,14.432
4584,1780388804918,2026-06-02 10:26:44.918,356.200,11.856,4.223,14.652
4636,1780388804970,2026-06-02 10:26:44.970,516.800,11.788,6.092,14.968
4695,1780388805029,2026-06-02 10:26:45.029,497.100,11.340,5.637,15.301
4746,1780388805080,2026-06-02 10:26:45.080,422.200,11.648,4.918,15.552
4798,1780388805132,2026-06-02 10:26:45.132,479.700,11.508,5.520,15.839
4850,1780388805184,2026-06-02 10:26:45.184,527.900,11.464,6.052,16.154
4910,1780388805244,2026-06-02 10:26:45.244,493.300,11.456,5.651,16.493
4969,1780388805303,2026-06-02 10:26:45.303,379.100,11.784,4.467,16.756
5031,1780388805365,2026-06-02 10:26:45.365,83.900,12.080,1.014,16.819
5083,1780388805417,2026-06-02 10:26:45.417,25.700,12.176,0.313,16.835
5135,1780388805469,2026-06-02 10:26:45.469,154.400,12.144,1.875,16.933
5187,1780388805521,2026-06-02 10:26:45.521,279.900,11.900,3.331,17.106
5244,1780388805578,2026-06-02 10:26:45.578,420.200,11.616,4.881,17.384
5296,1780388805630,2026-06-02 10:26:45.630,348.100,11.716,4.078,17.596
5354,1780388805688,2026-06-02 10:26:45.688,350.900,11.684,4.100,17.834
5414,1780388805748,2026-06-02 10:26:45.748,181.700,11.900,2.162,17.964
5473,1780388805807,2026-06-02 10:26:45.807,127.800,12.048,1.540,18.055
5533,1780388805867,2026-06-02 10:26:45.867,-4.200,12.092,-0.051,18.052
5585,1780388805919,2026-06-02 10:26:45.919,88.200,12.044,1.062,18.107
5637,1780388805971,2026-06-02 10:26:45.971,259.100,11.940,3.094,18.268
5689,1780388806023,2026-06-02 10:26:46.023,340.700,11.680,3.979,18.475
5741,1780388806075,2026-06-02 10:26:46.075,353.600,11.776,4.164,18.691
5793,1780388806127,2026-06-02 10:26:46.127,360.100,11.788,4.245,18.912
5845,1780388806179,2026-06-02 10:26:46.179,335.100,11.804,3.956,19.118
5897,1780388806231,2026-06-02 10:26:46.231,423.300,11.548,4.888,19.372
5950,1780388806284,2026-06-02 10:26:46.284,390.600,11.412,4.458,19.608
6002,1780388806336,2026-06-02 10:26:46.336,359.900,11.764,4.234,19.828
6054,1780388806388,2026-06-02 10:26:46.388,322.900,11.828,3.819,20.027
6118,1780388806452,2026-06-02 10:26:46.452,530.100,11.632,6.166,20.421
6175,1780388806509,2026-06-02 10:26:46.509,606.300,11.504,6.975,20.819
6235,1780388806569,2026-06-02 10:26:46.569,566.200,11.580,6.557,21.212
6287,1780388806621,2026-06-02 10:26:46.621,485.900,11.612,5.642,21.506
6349,1780388806683,2026-06-02 10:26:46.683,399.300,11.696,4.670,21.795
6407,1780388806741,2026-06-02 10:26:46.741,519.200,11.452,5.946,22.140
6459,1780388806793,2026-06-02 10:26:46.793,376.000,11.692,4.396,22.369
6511,1780388806845,2026-06-02 10:26:46.845,307.300,11.700,3.595,22.556
6571,1780388806905,2026-06-02 10:26:46.905,286.400,11.532,3.303,22.754
6623,1780388806957,2026-06-02 10:26:46.957,395.400,11.744,4.644,22.995
6675,1780388807009,2026-06-02 10:26:47.009,562.600,11.336,6.378,23.327
6727,1780388807061,2026-06-02 10:26:47.061,520.800,11.812,6.152,23.647
6779,1780388807113,2026-06-02 10:26:47.113,523.700,11.628,6.090,23.964
6831,1780388807165,2026-06-02 10:26:47.165,629.200,11.736,7.384,24.348
6883,1780388807217,2026-06-02 10:26:47.217,386.000,11.836,4.569,24.585
6935,1780388807269,2026-06-02 10:26:47.269,662.900,11.288,7.483,24.974
6987,1780388807321,2026-06-02 10:26:47.321,374.400,11.712,4.385,25.202
7039,1780388807373,2026-06-02 10:26:47.373,599.800,11.720,7.030,25.568
7091,1780388807425,2026-06-02 10:26:47.425,362.100,11.772,4.263,25.789
7151,1780388807485,2026-06-02 10:26:47.485,477.200,11.564,5.518,26.121
7209,1780388807543,2026-06-02 10:26:47.543,462.300,11.616,5.370,26.432
7274,1780388807608,2026-06-02 10:26:47.608,427.300,11.584,4.950,26.754
7335,1780388807669,2026-06-02 10:26:47.669,462.000,11.564,5.343,27.080
7393,1780388807727,2026-06-02 10:26:47.727,0.300,12.304,0.004,27.080
7453,1780388807787,2026-06-02 10:26:47.787,0.100,12.260,0.001,27.080
7505,1780388807839,2026-06-02 10:26:47.839,0.300,12.272,0.004,27.080
7565,1780388807899,2026-06-02 10:26:47.899,0.300,12.280,0.004,27.080
7617,1780388807951,2026-06-02 10:26:47.951,0.200,12.284,0.002,27.080
7669,1780388808003,2026-06-02 10:26:48.003,0.200,12.340,0.002,27.081
7721,1780388808055,2026-06-02 10:26:48.055,0.400,12.340,0.005,27.081
7781,1780388808115,2026-06-02 10:26:48.115,0.200,12.276,0.002,27.081
7833,1780388808167,2026-06-02 10:26:48.167,0.300,12.284,0.004,27.081
7885,1780388808219,2026-06-02 10:26:48.219,0.100,12.336,0.001,27.081
7937,1780388808271,2026-06-02 10:26:48.271,0.300,12.340,0.004,27.081
7997,1780388808331,2026-06-02 10:26:48.331,0.200,12.280,0.002,27.082
8048,1780388808382,2026-06-02 10:26:48.382,0.400,12.284,0.005,27.082
8100,1780388808434,2026-06-02 10:26:48.434,0.100,12.340,0.001,27.082
8154,1780388808488,2026-06-02 10:26:48.488,-0.100,12.280,-0.001,27.082
8212,1780388808546,2026-06-02 10:26:48.546,0.100,12.284,0.001,27.082
8272,1780388808606,2026-06-02 10:26:48.606,0.200,12.284,0.002,27.082
8332,1780388808666,2026-06-02 10:26:48.666,0.300,12.276,0.004,27.082
8383,1780388808717,2026-06-02 10:26:48.717,0.300,12.284,0.004,27.082
8435,1780388808769,2026-06-02 10:26:48.769,-0.200,12.344,-0.002,27.082
8487,1780388808821,2026-06-02 10:26:48.821,0.200,12.344,0.002,27.082
8539,1780388808873,2026-06-02 10:26:48.873,0.000,12.340,0.000,27.082
8599,1780388808933,2026-06-02 10:26:48.933,0.000,12.260,0.000,27.082
