time_ms,epoch_ms,iso_time,current_mA,voltage_V,power_W,energy_J
5,1780390953952,2026-06-02 11:02:33.952,0.100,12.268,0.001,0.000
65,1780390954012,2026-06-02 11:02:34.012,0.000,12.296,0.000,0.000
124,1780390954071,2026-06-02 11:02:34.071,0.000,12.296,0.000,0.000
176,1780390954123,2026-06-02 11:02:34.123,0.300,12.296,0.004,0.000
228,1780390954175,2026-06-02 11:02:34.175,0.100,12.328,0.001,0.000
280,1780390954227,2026-06-02 11:02:34.227,0.000,12.332,0.000,0.000
332,1780390954279,2026-06-02 11:02:34.279,0.100,12.332,0.001,0.000
384,1780390954331,2026-06-02 11:02:34.331,0.300,12.292,0.004,0.001
443,1780390954390,2026-06-02 11:02:34.390,-0.100,12.284,-0.001,0.000
501,1780390954448,2026-06-02 11:02:34.448,0.400,12.292,0.005,0.001
560,1780390954507,2026-06-02 11:02:34.507,0.200,12.284,0.002,0.001
612,1780390954559,2026-06-02 11:02:34.559,0.200,12.296,0.002,0.001
674,1780390954621,2026-06-02 11:02:34.621,0.100,12.296,0.001,0.001
725,1780390954672,2026-06-02 11:02:34.672,0.100,12.300,0.001,0.001
777,1780390954724,2026-06-02 11:02:34.724,0.400,12.332,0.005,0.001
829,1780390954776,2026-06-02 11:02:34.776,0.400,12.332,0.005,0.002
881,1780390954828,2026-06-02 11:02:34.828,0.000,12.332,0.000,0.002
933,1780390954880,2026-06-02 11:02:34.880,0.100,12.328,0.001,0.002
985,1780390954932,2026-06-02 11:02:34.932,-0.100,12.296,-0.001,0.002
1042,1780390954989,2026-06-02 11:02:34.989,0.200,12.296,0.002,0.002
1094,1780390955041,2026-06-02 11:02:35.041,-0.100,12.328,-0.001,0.002
1146,1780390955093,2026-06-02 11:02:35.093,0.100,12.332,0.001,0.002
1198,1780390955145,2026-06-02 11:02:35.145,0.300,12.296,0.004,0.002
1259,1780390955206,2026-06-02 11:02:35.206,0.200,12.296,0.002,0.002
1311,1780390955258,2026-06-02 11:02:35.258,0.100,12.296,0.001,0.002
1370,1780390955317,2026-06-02 11:02:35.317,0.000,12.288,0.000,0.002
1431,1780390955378,2026-06-02 11:02:35.378,0.000,12.280,0.000,0.002
1489,1780390955436,2026-06-02 11:02:35.436,-0.100,12.292,-0.001,0.002
