time_ms,epoch_ms,iso_time,current_mA,voltage_V,power_W,energy_J
4,1780345482668,2026-06-01 22:24:42.668,0.000,12.352,0.000,0.000
63,1780345482727,2026-06-01 22:24:42.727,0.100,12.348,0.001,0.000
123,1780345482787,2026-06-01 22:24:42.787,0.100,12.344,0.001,0.000
182,1780345482846,2026-06-01 22:24:42.846,0.100,12.340,0.001,0.000
234,1780345482898,2026-06-01 22:24:42.898,0.500,12.352,0.006,0.001
294,1780345482958,2026-06-01 22:24:42.958,0.200,12.344,0.002,0.001
346,1780345483010,2026-06-01 22:24:43.010,0.400,12.352,0.005,0.001
398,1780345483062,2026-06-01 22:24:43.062,0.000,12.376,0.000,0.001
450,1780345483114,2026-06-01 22:24:43.114,0.000,12.380,0.000,0.001
502,1780345483166,2026-06-01 22:24:43.166,0.000,12.384,0.000,0.001
554,1780345483218,2026-06-01 22:24:43.218,0.100,12.380,0.001,0.001
606,1780345483270,2026-06-01 22:24:43.270,0.000,12.352,0.000,0.001
658,1780345483322,2026-06-01 22:24:43.322,0.300,12.352,0.004,0.001
718,1780345483382,2026-06-01 22:24:43.382,0.100,12.348,0.001,0.001
777,1780345483441,2026-06-01 22:24:43.441,0.400,12.352,0.005,0.002
829,1780345483493,2026-06-01 22:24:43.493,0.300,12.352,0.004,0.002
887,1780345483551,2026-06-01 22:24:43.551,0.400,12.348,0.005,0.002
947,1780345483611,2026-06-01 22:24:43.611,0.100,12.352,0.001,0.002
999,1780345483663,2026-06-01 22:24:43.663,0.100,12.352,0.001,0.002
1056,1780345483720,2026-06-01 22:24:43.720,0.200,12.380,0.002,0.002
1108,1780345483772,2026-06-01 22:24:43.772,0.000,12.380,0.000,0.002
1160,1780345483824,2026-06-01 22:24:43.824,0.000,12.380,0.000,0.002
1212,1780345483876,2026-06-01 22:24:43.876,0.300,12.352,0.004,0.003
1264,1780345483928,2026-06-01 22:24:43.928,0.300,12.380,0.004,0.003
1316,1780345483980,2026-06-01 22:24:43.980,0.300,12.384,0.004,0.003
1368,1780345484032,2026-06-01 22:24:44.032,0.300,12.384,0.004,0.003
1428,1780345484092,2026-06-01 22:24:44.092,0.300,12.352,0.004,0.003
1480,1780345484144,2026-06-01 22:24:44.144,0.300,12.352,0.004,0.004
1532,1780345484196,2026-06-01 22:24:44.196,0.100,12.384,0.001,0.004
1584,1780345484248,2026-06-01 22:24:44.248,0.100,12.384,0.001,0.004
1644,1780345484308,2026-06-01 22:24:44.308,0.000,12.348,0.000,0.004
1696,1780345484360,2026-06-01 22:24:44.360,0.200,12.352,0.002,0.004
1748,1780345484412,2026-06-01 22:24:44.412,-0.100,12.380,-0.001,0.004
1800,1780345484464,2026-06-01 22:24:44.464,0.000,12.352,0.000,0.004
1861,1780345484525,2026-06-01 22:24:44.525,-0.100,12.352,-0.001,0.004
1920,1780345484584,2026-06-01 22:24:44.584,0.000,12.352,0.000,0.004
1980,1780345484644,2026-06-01 22:24:44.644,-0.100,12.352,-0.001,0.004
2038,1780345484702,2026-06-01 22:24:44.702,1366.900,10.688,14.609,0.851
2098,1780345484762,2026-06-01 22:24:44.762,364.600,11.740,4.280,1.108
2157,1780345484821,2026-06-01 22:24:44.821,502.600,11.792,5.927,1.457
2209,1780345484873,2026-06-01 22:24:44.873,368.800,11.912,4.393,1.686
2269,1780345484933,2026-06-01 22:24:44.933,260.000,12.060,3.136,1.874
2320,1780345484984,2026-06-01 22:24:44.984,158.500,12.096,1.917,1.972
2372,1780345485036,2026-06-01 22:24:45.036,109.000,12.228,1.333,2.041
2424,1780345485088,2026-06-01 22:24:45.088,66.500,12.252,0.815,2.083
2476,1780345485140,2026-06-01 22:24:45.140,85.400,12.308,1.051,2.138
2528,1780345485192,2026-06-01 22:24:45.192,132.400,12.248,1.622,2.222
2580,1780345485244,2026-06-01 22:24:45.244,302.200,12.024,3.634,2.411
2632,1780345485296,2026-06-01 22:24:45.296,349.100,11.924,4.163,2.628
2684,1780345485348,2026-06-01 22:24:45.348,311.200,11.876,3.696,2.820
2736,1780345485400,2026-06-01 22:24:45.400,225.300,12.132,2.733,2.962
2788,1780345485452,2026-06-01 22:24:45.452,148.400,12.208,1.812,3.056
2848,1780345485512,2026-06-01 22:24:45.512,97.300,12.256,1.193,3.128
2905,1780345485569,2026-06-01 22:24:45.569,56.300,12.288,0.692,3.167
2965,1780345485629,2026-06-01 22:24:45.629,159.800,12.152,1.942,3.284
3025,1780345485689,2026-06-01 22:24:45.689,303.800,11.904,3.616,3.501
3090,1780345485754,2026-06-01 22:24:45.754,462.000,11.796,5.450,3.855
3142,1780345485806,2026-06-01 22:24:45.806,235.300,12.060,2.838,4.003
3194,1780345485858,2026-06-01 22:24:45.858,156.000,12.128,1.892,4.101
3246,1780345485910,2026-06-01 22:24:45.910,144.500,12.200,1.763,4.193
3306,1780345485970,2026-06-01 22:24:45.970,23.600,12.248,0.289,4.210
3358,1780345486022,2026-06-01 22:24:46.022,56.300,12.188,0.686,4.246
3410,1780345486074,2026-06-01 22:24:46.074,215.900,12.032,2.598,4.381
3462,1780345486126,2026-06-01 22:24:46.126,380.100,11.864,4.510,4.615
3524,1780345486188,2026-06-01 22:24:46.188,345.500,11.948,4.128,4.871
3575,1780345486239,2026-06-01 22:24:46.239,231.900,12.080,2.801,5.014
3627,1780345486291,2026-06-01 22:24:46.291,169.300,12.212,2.067,5.122
3687,1780345486351,2026-06-01 22:24:46.351,116.700,12.200,1.424,5.207
3739,1780345486403,2026-06-01 22:24:46.403,5.300,12.220,0.065,5.210
3791,1780345486455,2026-06-01 22:24:46.455,85.800,12.284,1.054,5.265
3843,1780345486507,2026-06-01 22:24:46.507,369.100,12.032,4.441,5.496
3901,1780345486565,2026-06-01 22:24:46.565,331.500,11.808,3.914,5.723
3961,1780345486625,2026-06-01 22:24:46.625,293.800,11.992,3.523,5.935
4013,1780345486677,2026-06-01 22:24:46.677,212.600,12.124,2.578,6.069
4073,1780345486737,2026-06-01 22:24:46.737,113.800,12.228,1.392,6.152
4124,1780345486788,2026-06-01 22:24:46.788,39.600,12.248,0.485,6.177
4176,1780345486840,2026-06-01 22:24:46.840,74.700,12.288,0.918,6.225
4228,1780345486892,2026-06-01 22:24:46.892,113.200,12.164,1.377,6.296
4288,1780345486952,2026-06-01 22:24:46.952,416.700,11.948,4.979,6.595
4339,1780345487003,2026-06-01 22:24:47.003,369.200,11.868,4.382,6.818
4391,1780345487055,2026-06-01 22:24:47.055,239.600,12.020,2.880,6.968
4451,1780345487115,2026-06-01 22:24:47.115,174.300,12.120,2.113,7.095
4503,1780345487167,2026-06-01 22:24:47.167,75.500,12.200,0.921,7.143
4555,1780345487219,2026-06-01 22:24:47.219,94.700,12.320,1.167,7.203
4607,1780345487271,2026-06-01 22:24:47.271,54.700,12.276,0.671,7.238
4659,1780345487323,2026-06-01 22:24:47.323,157.000,12.124,1.903,7.337
4719,1780345487383,2026-06-01 22:24:47.383,307.400,11.848,3.642,7.556
4771,1780345487435,2026-06-01 22:24:47.435,316.200,11.936,3.774,7.752
4823,1780345487487,2026-06-01 22:24:47.487,296.200,12.100,3.584,7.938
4875,1780345487539,2026-06-01 22:24:47.539,195.300,12.168,2.376,8.062
4933,1780345487597,2026-06-01 22:24:47.597,108.700,12.224,1.329,8.139
4993,1780345487657,2026-06-01 22:24:47.657,0.100,12.272,0.001,8.139
5053,1780345487717,2026-06-01 22:24:47.717,107.000,12.204,1.306,8.218
5110,1780345487774,2026-06-01 22:24:47.774,295.200,11.988,3.539,8.419
5163,1780345487827,2026-06-01 22:24:47.827,365.100,11.824,4.317,8.648
5214,1780345487878,2026-06-01 22:24:47.878,270.800,12.032,3.258,8.814
5266,1780345487930,2026-06-01 22:24:47.930,188.400,12.188,2.296,8.934
5326,1780345487990,2026-06-01 22:24:47.990,87.200,12.208,1.065,8.997
5378,1780345488042,2026-06-01 22:24:48.042,25.600,12.244,0.313,9.014
5430,1780345488094,2026-06-01 22:24:48.094,8.300,12.312,0.102,9.019
5482,1780345488146,2026-06-01 22:24:48.146,126.500,12.096,1.530,9.099
5542,1780345488206,2026-06-01 22:24:48.206,330.700,11.940,3.949,9.336
5594,1780345488258,2026-06-01 22:24:48.258,352.200,11.928,4.201,9.554
5646,1780345488310,2026-06-01 22:24:48.310,223.900,12.104,2.710,9.695
5698,1780345488362,2026-06-01 22:24:48.362,169.200,12.180,2.061,9.802
5758,1780345488422,2026-06-01 22:24:48.422,130.100,12.220,1.590,9.898
5810,1780345488474,2026-06-01 22:24:48.474,42.500,12.976,0.551,9.926
