time_ms,epoch_ms,iso_time,current_mA,voltage_V,power_W,energy_J
5,1780388281742,2026-06-02 10:18:01.742,0.100,12.272,0.001,0.000
57,1780388281794,2026-06-02 10:18:01.794,0.100,12.276,0.001,0.000
117,1780388281854,2026-06-02 10:18:01.854,0.300,12.208,0.004,0.000
177,1780388281914,2026-06-02 10:18:01.914,0.300,12.252,0.004,0.001
237,1780388281974,2026-06-02 10:18:01.974,0.000,12.272,0.000,0.001
297,1780388282034,2026-06-02 10:18:02.034,0.600,12.268,0.007,0.001
357,1780388282094,2026-06-02 10:18:02.094,0.100,12.272,0.001,0.001
422,1780388282159,2026-06-02 10:18:02.159,0.000,12.268,0.000,0.001
480,1780388282217,2026-06-02 10:18:02.217,0.100,12.272,0.001,0.001
540,1780388282277,2026-06-02 10:18:02.277,0.300,12.248,0.004,0.001
599,1780388282336,2026-06-02 10:18:02.336,-0.200,12.252,-0.002,0.001
659,1780388282396,2026-06-02 10:18:02.396,0.300,12.276,0.004,0.001
718,1780388282455,2026-06-02 10:18:02.455,0.000,12.272,0.000,0.001
778,1780388282515,2026-06-02 10:18:02.515,0.200,12.268,0.002,0.002
838,1780388282575,2026-06-02 10:18:02.575,0.300,12.272,0.004,0.002
897,1780388282634,2026-06-02 10:18:02.634,0.200,12.272,0.002,0.002
957,1780388282694,2026-06-02 10:18:02.694,0.200,12.272,0.002,0.002
1009,1780388282746,2026-06-02 10:18:02.746,0.400,12.272,0.005,0.002
1069,1780388282806,2026-06-02 10:18:02.806,0.200,12.276,0.002,0.002
1129,1780388282866,2026-06-02 10:18:02.866,0.000,12.272,0.000,0.002
1181,1780388282918,2026-06-02 10:18:02.918,0.200,12.248,0.002,0.003
1241,1780388282978,2026-06-02 10:18:02.978,0.100,12.272,0.001,0.003
1293,1780388283030,2026-06-02 10:18:03.030,-0.100,12.276,-0.001,0.003
1353,1780388283090,2026-06-02 10:18:03.090,0.300,12.272,0.004,0.003
1413,1780388283150,2026-06-02 10:18:03.150,0.200,12.248,0.002,0.003
1470,1780388283207,2026-06-02 10:18:03.207,0.100,12.268,0.001,0.003
1530,1780388283267,2026-06-02 10:18:03.267,0.100,12.272,0.001,0.003
1588,1780388283325,2026-06-02 10:18:03.325,1376.300,10.548,14.517,0.845
1648,1780388283385,2026-06-02 10:18:03.385,287.000,11.988,3.441,1.052
1707,1780388283444,2026-06-02 10:18:03.444,322.700,11.880,3.834,1.278
1767,1780388283504,2026-06-02 10:18:03.504,466.000,11.700,5.452,1.605
1829,1780388283566,2026-06-02 10:18:03.566,531.700,11.656,6.197,1.989
1890,1780388283627,2026-06-02 10:18:03.627,315.900,11.820,3.734,2.217
1952,1780388283689,2026-06-02 10:18:03.689,206.700,12.124,2.506,2.372
2012,1780388283749,2026-06-02 10:18:03.749,139.300,12.176,1.696,2.474
2071,1780388283808,2026-06-02 10:18:03.808,29.800,12.112,0.361,2.495
2130,1780388283867,2026-06-02 10:18:03.867,87.000,12.184,1.060,2.558
2189,1780388283926,2026-06-02 10:18:03.926,450.400,11.536,5.196,2.864
2250,1780388283987,2026-06-02 10:18:03.987,522.600,11.628,6.077,3.235
2308,1780388284045,2026-06-02 10:18:04.045,410.800,11.684,4.800,3.513
2368,1780388284105,2026-06-02 10:18:04.105,271.400,11.964,3.247,3.708
2433,1780388284170,2026-06-02 10:18:04.170,173.500,12.100,2.099,3.845
2492,1780388284229,2026-06-02 10:18:04.229,81.100,12.220,0.991,3.903
2552,1780388284289,2026-06-02 10:18:04.289,74.200,12.168,0.903,3.957
2613,1780388284350,2026-06-02 10:18:04.350,139.900,12.060,1.687,4.060
2673,1780388284410,2026-06-02 10:18:04.410,737.800,11.776,8.688,4.582
2733,1780388284470,2026-06-02 10:18:04.470,460.300,11.808,5.435,4.908
2791,1780388284528,2026-06-02 10:18:04.528,336.200,11.944,4.016,5.141
2853,1780388284590,2026-06-02 10:18:04.590,222.600,12.012,2.674,5.306
2912,1780388284649,2026-06-02 10:18:04.649,169.600,12.144,2.060,5.428
2974,1780388284711,2026-06-02 10:18:04.711,106.200,12.236,1.299,5.508
3035,1780388284772,2026-06-02 10:18:04.772,112.100,12.196,1.367,5.592
3093,1780388284830,2026-06-02 10:18:04.830,383.800,11.724,4.500,5.853
3153,1780388284890,2026-06-02 10:18:04.890,822.700,11.684,9.612,6.430
3212,1780388284949,2026-06-02 10:18:04.949,397.000,11.780,4.677,6.706
3272,1780388285009,2026-06-02 10:18:05.009,237.500,11.980,2.845,6.876
3332,1780388285069,2026-06-02 10:18:05.069,177.100,12.144,2.151,7.005
3390,1780388285127,2026-06-02 10:18:05.127,129.300,12.228,1.581,7.097
3454,1780388285191,2026-06-02 10:18:05.191,97.800,12.180,1.191,7.173
3514,1780388285251,2026-06-02 10:18:05.251,177.700,12.008,2.134,7.301
3574,1780388285311,2026-06-02 10:18:05.311,601.600,11.548,6.947,7.718
3634,1780388285371,2026-06-02 10:18:05.371,433.200,11.716,5.075,8.023
3693,1780388285430,2026-06-02 10:18:05.430,357.800,11.976,4.285,8.275
3755,1780388285492,2026-06-02 10:18:05.492,215.300,12.100,2.605,8.437
3815,1780388285552,2026-06-02 10:18:05.552,136.200,12.124,1.651,8.536
3874,1780388285611,2026-06-02 10:18:05.611,94.700,12.208,1.156,8.604
3936,1780388285673,2026-06-02 10:18:05.673,65.800,12.180,0.801,8.654
3996,1780388285733,2026-06-02 10:18:05.733,426.000,11.800,5.027,8.956
4059,1780388285796,2026-06-02 10:18:05.796,524.300,11.704,6.136,9.342
4120,1780388285857,2026-06-02 10:18:05.857,378.400,11.840,4.480,9.615
4180,1780388285917,2026-06-02 10:18:05.917,244.900,12.064,2.954,9.793
4241,1780388285978,2026-06-02 10:18:05.978,183.000,12.160,2.225,9.928
4300,1780388286037,2026-06-02 10:18:06.037,116.900,12.240,1.431,10.013
4352,1780388286089,2026-06-02 10:18:06.089,39.100,12.224,0.478,10.038
4405,1780388286142,2026-06-02 10:18:06.142,172.200,12.128,2.088,10.148
4462,1780388286199,2026-06-02 10:18:06.199,485.400,11.616,5.638,10.470
4514,1780388286251,2026-06-02 10:18:06.251,551.600,11.544,6.368,10.801
4566,1780388286303,2026-06-02 10:18:06.303,318.400,11.992,3.818,10.999
4618,1780388286355,2026-06-02 10:18:06.355,293.000,12.068,3.536,11.183
4670,1780388286407,2026-06-02 10:18:06.407,142.300,12.192,1.735,11.274
4722,1780388286459,2026-06-02 10:18:06.459,134.000,12.220,1.637,11.359
4774,1780388286511,2026-06-02 10:18:06.511,38.800,12.232,0.475,11.383
4834,1780388286571,2026-06-02 10:18:06.571,114.600,12.212,1.399,11.467
4886,1780388286623,2026-06-02 10:18:06.623,291.200,11.972,3.486,11.649
4938,1780388286675,2026-06-02 10:18:06.675,510.600,11.736,5.992,11.960
