time_ms,epoch_ms,iso_time,current_mA,voltage_V,power_W,energy_J
3,1780302198117,2026-06-01 10:23:18.117,0.100,12.308,0.001,0.000
56,1780302198170,2026-06-01 10:23:18.170,0.000,12.364,0.000,0.000
108,1780302198222,2026-06-01 10:23:18.222,0.400,12.404,0.005,0.000
160,1780302198274,2026-06-01 10:23:18.274,0.000,12.408,0.000,0.000
212,1780302198326,2026-06-01 10:23:18.326,0.100,12.408,0.001,0.000
264,1780302198378,2026-06-01 10:23:18.378,0.100,12.412,0.001,0.000
316,1780302198430,2026-06-01 10:23:18.430,0.100,12.412,0.001,0.000
376,1780302198490,2026-06-01 10:23:18.490,0.100,12.364,0.001,0.001
434,1780302198548,2026-06-01 10:23:18.548,0.200,12.304,0.002,0.001
491,1780302198605,2026-06-01 10:23:18.605,0.100,12.360,0.001,0.001
543,1780302198657,2026-06-01 10:23:18.657,-0.300,12.408,-0.004,0.001
595,1780302198709,2026-06-01 10:23:18.709,0.100,12.412,0.001,0.001
647,1780302198761,2026-06-01 10:23:18.761,0.400,12.412,0.005,0.001
699,1780302198813,2026-06-01 10:23:18.813,0.000,12.408,0.000,0.001
751,1780302198865,2026-06-01 10:23:18.865,0.300,12.408,0.004,0.001
803,1780302198917,2026-06-01 10:23:18.917,-0.100,12.408,-0.001,0.001
855,1780302198969,2026-06-01 10:23:18.969,0.100,12.412,0.001,0.001
907,1780302199021,2026-06-01 10:23:19.021,0.000,12.408,0.000,0.001
959,1780302199073,2026-06-01 10:23:19.073,-0.300,12.412,-0.004,0.001
1011,1780302199125,2026-06-01 10:23:19.125,0.100,12.412,0.001,0.001
1063,1780302199177,2026-06-01 10:23:19.177,0.400,12.412,0.005,0.001
1115,1780302199229,2026-06-01 10:23:19.229,0.300,12.412,0.004,0.001
1167,1780302199281,2026-06-01 10:23:19.281,0.100,12.412,0.001,0.001
1219,1780302199333,2026-06-01 10:23:19.333,-0.100,12.408,-0.001,0.001
1271,1780302199385,2026-06-01 10:23:19.385,-0.200,12.408,-0.002,0.001
1323,1780302199437,2026-06-01 10:23:19.437,-0.200,12.408,-0.002,0.001
1375,1780302199489,2026-06-01 10:23:19.489,0.000,12.364,0.000,0.001
1434,1780302199548,2026-06-01 10:23:19.548,0.500,12.328,0.006,0.001
1492,1780302199606,2026-06-01 10:23:19.606,0.000,12.324,0.000,0.001
1544,1780302199658,2026-06-01 10:23:19.658,0.000,12.364,0.000,0.001
1596,1780302199710,2026-06-01 10:23:19.710,0.000,12.408,0.000,0.001
1648,1780302199762,2026-06-01 10:23:19.762,0.100,12.412,0.001,0.002
1700,1780302199814,2026-06-01 10:23:19.814,0.300,12.408,0.004,0.002
1752,1780302199866,2026-06-01 10:23:19.866,0.000,12.408,0.000,0.002
1804,1780302199918,2026-06-01 10:23:19.918,0.000,12.408,0.000,0.002
1856,1780302199970,2026-06-01 10:23:19.970,0.000,12.408,0.000,0.002
1908,1780302200022,2026-06-01 10:23:20.022,0.100,12.412,0.001,0.002
1960,1780302200074,2026-06-01 10:23:20.074,0.000,12.412,0.000,0.002
2012,1780302200126,2026-06-01 10:23:20.126,-0.100,12.412,-0.001,0.002
2064,1780302200178,2026-06-01 10:23:20.178,0.100,12.408,0.001,0.002
2116,1780302200230,2026-06-01 10:23:20.230,0.000,12.408,0.000,0.002
2168,1780302200282,2026-06-01 10:23:20.282,0.100,12.408,0.001,0.002
2220,1780302200334,2026-06-01 10:23:20.334,0.000,12.408,0.000,0.002
2272,1780302200386,2026-06-01 10:23:20.386,-0.100,12.408,-0.001,0.002
2324,1780302200438,2026-06-01 10:23:20.438,0.200,12.408,0.002,0.002
2376,1780302200490,2026-06-01 10:23:20.490,0.000,12.412,0.000,0.002
2435,1780302200549,2026-06-01 10:23:20.549,0.300,12.356,0.004,0.002
2498,1780302200612,2026-06-01 10:23:20.612,1305.500,10.248,13.379,0.845
2556,1780302200670,2026-06-01 10:23:20.670,347.100,11.876,4.122,1.084
2608,1780302200722,2026-06-01 10:23:20.722,123.300,12.120,1.494,1.162
2660,1780302200774,2026-06-01 10:23:20.774,144.400,12.232,1.766,1.254
2712,1780302200826,2026-06-01 10:23:20.826,109.600,12.252,1.343,1.323
2764,1780302200878,2026-06-01 10:23:20.878,76.200,12.368,0.942,1.373
2816,1780302200930,2026-06-01 10:23:20.930,97.500,12.332,1.202,1.435
2868,1780302200982,2026-06-01 10:23:20.982,31.200,12.256,0.382,1.455
2920,1780302201034,2026-06-01 10:23:21.034,40.400,12.268,0.496,1.481
2972,1780302201086,2026-06-01 10:23:21.086,89.400,12.356,1.105,1.538
3024,1780302201138,2026-06-01 10:23:21.138,67.900,12.276,0.834,1.581
3076,1780302201190,2026-06-01 10:23:21.190,18.300,12.292,0.225,1.593
3128,1780302201242,2026-06-01 10:23:21.242,12.100,12.332,0.149,1.601
3180,1780302201294,2026-06-01 10:23:21.294,54.500,12.288,0.670,1.636
3232,1780302201346,2026-06-01 10:23:21.346,54.000,12.276,0.663,1.670
3284,1780302201398,2026-06-01 10:23:21.398,38.300,12.272,0.470,1.695
